"","Year","District","Electorate","ColNames","Votes","Percentage"
"331",1994,"Gampaha","Dompe","Mrs. Chandrika Bandaranaike Kumarathunga",39151,65.4
"332",1994,"Gampaha","Dompe","Mr. Galappaththi Arachchige Nihal",116,0.2
"333",1994,"Gampaha","Dompe","Mrs. Vajira Srimathi Dissanayake",19920,33.3
"334",1994,"Gampaha","Dompe","Mr. A.J. Ranashinge",152,0.3
"335",1994,"Gampaha","Dompe","Dr. Harischandra Wijayatunga",228,0.4
"336",1994,"Gampaha","Dompe","Mr. Hudson Samarasinghe",283,0.5
"337",1994,"Gampaha","Dompe","Total No of Valid Votes",59850,98.6
"338",1994,"Gampaha","Dompe","No of Rejected Votes",867,1.4
"339",1994,"Gampaha","Dompe","Total No of Votes Polled",60717,75.5
"340",1994,"Gampaha","Dompe","No of Registered Electors",80415,NA
"341",1994,"Gampaha","Biyagama","Mrs. Chandrika Bandaranaike Kumarathunga",36459,63.9
"342",1994,"Gampaha","Biyagama","Mr. Galappaththi Arachchige Nihal",127,0.2
"343",1994,"Gampaha","Biyagama","Mrs. Vajira Srimathi Dissanayake",19678,34.5
"344",1994,"Gampaha","Biyagama","Mr. A.J. Ranashinge",235,0.4
"345",1994,"Gampaha","Biyagama","Dr. Harischandra Wijayatunga",340,0.6
"346",1994,"Gampaha","Biyagama","Mr. Hudson Samarasinghe",201,0.4
"347",1994,"Gampaha","Biyagama","Total No of Valid Votes",57040,98.4
"348",1994,"Gampaha","Biyagama","No of Rejected Votes",930,1.6
"349",1994,"Gampaha","Biyagama","Total No of Votes Polled",57970,71.9
"350",1994,"Gampaha","Biyagama","No of Registered Electors",80600,NA
"351",1994,"Gampaha","Kelaniya","Mrs. Chandrika Bandaranaike Kumarathunga",35601,64.5
"352",1994,"Gampaha","Kelaniya","Mr. Galappaththi Arachchige Nihal",107,0.2
"353",1994,"Gampaha","Kelaniya","Mrs. Vajira Srimathi Dissanayake",18825,34.1
"354",1994,"Gampaha","Kelaniya","Mr. A.J. Ranashinge",187,0.3
"355",1994,"Gampaha","Kelaniya","Dr. Harischandra Wijayatunga",344,0.6
"356",1994,"Gampaha","Kelaniya","Mr. Hudson Samarasinghe",151,0.3
"357",1994,"Gampaha","Kelaniya","Total No of Valid Votes",55215,98.4
"358",1994,"Gampaha","Kelaniya","No of Rejected Votes",920,1.6
"359",1994,"Gampaha","Kelaniya","Total No of Votes Polled",56135,71.8
"360",1994,"Gampaha","Kelaniya","No of Registered Electors",78191,NA
"361",1994,"Gampaha","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",16177,69.3
"362",1994,"Gampaha","Postal District Votes","Mr. Galappaththi Arachchige Nihal",57,0.2
"363",1994,"Gampaha","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",6847,29.3
"364",1994,"Gampaha","Postal District Votes","Mr. A.J. Ranashinge",51,0.2
"365",1994,"Gampaha","Postal District Votes","Dr. Harischandra Wijayatunga",190,0.8
"366",1994,"Gampaha","Postal District Votes","Mr. Hudson Samarasinghe",20,0.1
"367",1994,"Gampaha","Postal District Votes","Total No of Valid Votes",23342,98
"368",1994,"Gampaha","Postal District Votes","No of Rejected Votes",475,1.9
"369",1994,"Gampaha","Postal District Votes","Total No of Votes Polled",23817,95.7
"370",1994,"Gampaha","Postal District Votes","No of Registered Electors",24895,NA
"371",1994,"Gampaha","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",550654,64.7
"372",1994,"Gampaha","Final District Results","Mr. Galappaththi Arachchige Nihal",1832,0.2
"373",1994,"Gampaha","Final District Results","Mrs. Vajira Srimathi Dissanayake",288608,33.9
"374",1994,"Gampaha","Final District Results","Mr. A.J. Ranashinge",2711,0.3
"375",1994,"Gampaha","Final District Results","Dr. Harischandra Wijayatunga",3694,0.4
"376",1994,"Gampaha","Final District Results","Mr. Hudson Samarasinghe",3019,0.4
"377",1994,"Gampaha","Final District Results","Total No of Valid Votes",850518,98.5
"378",1994,"Gampaha","Final District Results","No of Rejected Votes",13137,1.5
"379",1994,"Gampaha","Final District Results","Total No of Votes Polled",863655,75.7
"380",1994,"Gampaha","Final District Results","No of Registered Electors",1140808,NA
"381",1994,"Mahanuwara","Galagedara","Mrs. Chandrika Bandaranaike Kumarathunga",17288,53
"382",1994,"Mahanuwara","Galagedara","Mr. Galappaththi Arachchige Nihal",61,0.2
"383",1994,"Mahanuwara","Galagedara","Mrs. Vajira Srimathi Dissanayake",14862,45.6
"384",1994,"Mahanuwara","Galagedara","Mr. A.J. Ranashinge",95,0.3
"385",1994,"Mahanuwara","Galagedara","Dr. Harischandra Wijayatunga",118,0.4
"386",1994,"Mahanuwara","Galagedara","Mr. Hudson Samarasinghe",201,0.6
"387",1994,"Mahanuwara","Galagedara","Total No of Valid Votes",32625,98.4
"388",1994,"Mahanuwara","Galagedara","No of Rejected Votes",517,1.6
"389",1994,"Mahanuwara","Galagedara","Total No of Votes Polled",33142,76.3
"390",1994,"Mahanuwara","Galagedara","No of Registered Electors",43462,NA
"391",1994,"Mahanuwara","Harispattuwa","Mrs. Chandrika Bandaranaike Kumarathunga",48134,58.4
"392",1994,"Mahanuwara","Harispattuwa","Mr. Galappaththi Arachchige Nihal",219,0.3
"393",1994,"Mahanuwara","Harispattuwa","Mrs. Vajira Srimathi Dissanayake",33007,40
"394",1994,"Mahanuwara","Harispattuwa","Mr. A.J. Ranashinge",228,0.3
"395",1994,"Mahanuwara","Harispattuwa","Dr. Harischandra Wijayatunga",303,0.4
"396",1994,"Mahanuwara","Harispattuwa","Mr. Hudson Samarasinghe",582,0.7
"397",1994,"Mahanuwara","Harispattuwa","Total No of Valid Votes",82473,97.9
"398",1994,"Mahanuwara","Harispattuwa","No of Rejected Votes",1809,2.1
"399",1994,"Mahanuwara","Harispattuwa","Total No of Votes Polled",84282,77.1
"400",1994,"Mahanuwara","Harispattuwa","No of Registered Electors",109246,NA
"401",1994,"Mahanuwara","Patha-Dumbara","Mrs. Chandrika Bandaranaike Kumarathunga",23082,52.6
"402",1994,"Mahanuwara","Patha-Dumbara","Mr. Galappaththi Arachchige Nihal",109,0.2
"403",1994,"Mahanuwara","Patha-Dumbara","Mrs. Vajira Srimathi Dissanayake",19995,45.6
"404",1994,"Mahanuwara","Patha-Dumbara","Mr. A.J. Ranashinge",167,0.4
"405",1994,"Mahanuwara","Patha-Dumbara","Dr. Harischandra Wijayatunga",175,0.4
"406",1994,"Mahanuwara","Patha-Dumbara","Mr. Hudson Samarasinghe",349,0.8
"407",1994,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",43877,96.4
"408",1994,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",1652,3.6
"409",1994,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",45529,79.2
"410",1994,"Mahanuwara","Patha-Dumbara","No of Registered Electors",57482,NA
"411",1994,"Mahanuwara","Udu-Dumbara","Mrs. Chandrika Bandaranaike Kumarathunga",22944,64.7
"412",1994,"Mahanuwara","Udu-Dumbara","Mr. Galappaththi Arachchige Nihal",126,0.4
"413",1994,"Mahanuwara","Udu-Dumbara","Mrs. Vajira Srimathi Dissanayake",11906,33.6
"414",1994,"Mahanuwara","Udu-Dumbara","Mr. A.J. Ranashinge",96,0.3
"415",1994,"Mahanuwara","Udu-Dumbara","Dr. Harischandra Wijayatunga",86,0.2
"416",1994,"Mahanuwara","Udu-Dumbara","Mr. Hudson Samarasinghe",277,0.8
"417",1994,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",35435,97.5
"418",1994,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",892,2.5
"419",1994,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",36327,85.1
"420",1994,"Mahanuwara","Udu-Dumbara","No of Registered Electors",42700,NA
"421",1994,"Mahanuwara","Teldeniya","Mrs. Chandrika Bandaranaike Kumarathunga",14309,56
"422",1994,"Mahanuwara","Teldeniya","Mr. Galappaththi Arachchige Nihal",85,0.3
"423",1994,"Mahanuwara","Teldeniya","Mrs. Vajira Srimathi Dissanayake",10742,42
"424",1994,"Mahanuwara","Teldeniya","Mr. A.J. Ranashinge",90,0.4
"425",1994,"Mahanuwara","Teldeniya","Dr. Harischandra Wijayatunga",92,0.4
"426",1994,"Mahanuwara","Teldeniya","Mr. Hudson Samarasinghe",238,0.9
"427",1994,"Mahanuwara","Teldeniya","Total No of Valid Votes",25556,97.6
"428",1994,"Mahanuwara","Teldeniya","No of Rejected Votes",625,2.4
"429",1994,"Mahanuwara","Teldeniya","Total No of Votes Polled",26181,79.4
"430",1994,"Mahanuwara","Teldeniya","No of Registered Electors",32992,NA
"431",1994,"Mahanuwara","Kundasale","Mrs. Chandrika Bandaranaike Kumarathunga",24150,56
"432",1994,"Mahanuwara","Kundasale","Mr. Galappaththi Arachchige Nihal",102,0.2
"433",1994,"Mahanuwara","Kundasale","Mrs. Vajira Srimathi Dissanayake",18243,42.3
"434",1994,"Mahanuwara","Kundasale","Mr. A.J. Ranashinge",122,0.3
"435",1994,"Mahanuwara","Kundasale","Dr. Harischandra Wijayatunga",238,0.6
"436",1994,"Mahanuwara","Kundasale","Mr. Hudson Samarasinghe",285,0.7
"437",1994,"Mahanuwara","Kundasale","Total No of Valid Votes",43140,97.6
"438",1994,"Mahanuwara","Kundasale","No of Rejected Votes",1081,2.4
"439",1994,"Mahanuwara","Kundasale","Total No of Votes Polled",44221,77.7
"440",1994,"Mahanuwara","Kundasale","No of Registered Electors",56925,NA
"441",1994,"Mahanuwara","Hewaheta","Mrs. Chandrika Bandaranaike Kumarathunga",19303,50.8
"442",1994,"Mahanuwara","Hewaheta","Mr. Galappaththi Arachchige Nihal",74,0.2
"443",1994,"Mahanuwara","Hewaheta","Mrs. Vajira Srimathi Dissanayake",18076,47.6
"444",1994,"Mahanuwara","Hewaheta","Mr. A.J. Ranashinge",119,0.3
"445",1994,"Mahanuwara","Hewaheta","Dr. Harischandra Wijayatunga",107,0.3
"446",1994,"Mahanuwara","Hewaheta","Mr. Hudson Samarasinghe",318,0.8
"447",1994,"Mahanuwara","Hewaheta","Total No of Valid Votes",37997,97.6
"448",1994,"Mahanuwara","Hewaheta","No of Rejected Votes",921,2.4
"449",1994,"Mahanuwara","Hewaheta","Total No of Votes Polled",38918,77.3
"450",1994,"Mahanuwara","Hewaheta","No of Registered Electors",50376,NA
"451",1994,"Mahanuwara","Senkadagala","Mrs. Chandrika Bandaranaike Kumarathunga",22323,55.6
"452",1994,"Mahanuwara","Senkadagala","Mr. Galappaththi Arachchige Nihal",62,0.2
"453",1994,"Mahanuwara","Senkadagala","Mrs. Vajira Srimathi Dissanayake",17152,42.7
"454",1994,"Mahanuwara","Senkadagala","Mr. A.J. Ranashinge",123,0.3
"455",1994,"Mahanuwara","Senkadagala","Dr. Harischandra Wijayatunga",335,0.8
"456",1994,"Mahanuwara","Senkadagala","Mr. Hudson Samarasinghe",172,0.4
"457",1994,"Mahanuwara","Senkadagala","Total No of Valid Votes",40167,97.8
"458",1994,"Mahanuwara","Senkadagala","No of Rejected Votes",912,2.2
"459",1994,"Mahanuwara","Senkadagala","Total No of Votes Polled",41079,73.7
"460",1994,"Mahanuwara","Senkadagala","No of Registered Electors",55740,NA
"461",1994,"Mahanuwara","Mahanuwara","Mrs. Chandrika Bandaranaike Kumarathunga",12339,53
"462",1994,"Mahanuwara","Mahanuwara","Mr. Galappaththi Arachchige Nihal",41,0.2
"463",1994,"Mahanuwara","Mahanuwara","Mrs. Vajira Srimathi Dissanayake",10477,45
"464",1994,"Mahanuwara","Mahanuwara","Mr. A.J. Ranashinge",78,0.3
"465",1994,"Mahanuwara","Mahanuwara","Dr. Harischandra Wijayatunga",258,1.1
"466",1994,"Mahanuwara","Mahanuwara","Mr. Hudson Samarasinghe",98,0.4
"467",1994,"Mahanuwara","Mahanuwara","Total No of Valid Votes",23291,97.6
"468",1994,"Mahanuwara","Mahanuwara","No of Rejected Votes",583,2.4
"469",1994,"Mahanuwara","Mahanuwara","Total No of Votes Polled",23874,73.8
"470",1994,"Mahanuwara","Mahanuwara","No of Registered Electors",32335,NA
"471",1994,"Mahanuwara","Yatinuwara","Mrs. Chandrika Bandaranaike Kumarathunga",25099,57.8
"472",1994,"Mahanuwara","Yatinuwara","Mr. Galappaththi Arachchige Nihal",130,0.3
"473",1994,"Mahanuwara","Yatinuwara","Mrs. Vajira Srimathi Dissanayake",17621,40.6
"474",1994,"Mahanuwara","Yatinuwara","Mr. A.J. Ranashinge",103,0.2
"475",1994,"Mahanuwara","Yatinuwara","Dr. Harischandra Wijayatunga",220,0.5
"476",1994,"Mahanuwara","Yatinuwara","Mr. Hudson Samarasinghe",226,0.5
"477",1994,"Mahanuwara","Yatinuwara","Total No of Valid Votes",43399,97.9
"478",1994,"Mahanuwara","Yatinuwara","No of Rejected Votes",934,2.1
"479",1994,"Mahanuwara","Yatinuwara","Total No of Votes Polled",44333,75.8
"480",1994,"Mahanuwara","Yatinuwara","No of Registered Electors",58455,NA
"481",1994,"Mahanuwara","Udunuwara","Mrs. Chandrika Bandaranaike Kumarathunga",24199,57.1
"482",1994,"Mahanuwara","Udunuwara","Mr. Galappaththi Arachchige Nihal",101,0.2
"483",1994,"Mahanuwara","Udunuwara","Mrs. Vajira Srimathi Dissanayake",17442,41.1
"484",1994,"Mahanuwara","Udunuwara","Mr. A.J. Ranashinge",155,0.4
"485",1994,"Mahanuwara","Udunuwara","Dr. Harischandra Wijayatunga",215,0.5
"486",1994,"Mahanuwara","Udunuwara","Mr. Hudson Samarasinghe",287,0.7
"487",1994,"Mahanuwara","Udunuwara","Total No of Valid Votes",42399,97.8
"488",1994,"Mahanuwara","Udunuwara","No of Rejected Votes",945,2.2
"489",1994,"Mahanuwara","Udunuwara","Total No of Votes Polled",43344,76.5
"490",1994,"Mahanuwara","Udunuwara","No of Registered Electors",56671,NA
"491",1994,"Mahanuwara","Gampola","Mrs. Chandrika Bandaranaike Kumarathunga",29558,59
"492",1994,"Mahanuwara","Gampola","Mr. Galappaththi Arachchige Nihal",105,0.2
"493",1994,"Mahanuwara","Gampola","Mrs. Vajira Srimathi Dissanayake",19692,39.3
"494",1994,"Mahanuwara","Gampola","Mr. A.J. Ranashinge",169,0.3
"495",1994,"Mahanuwara","Gampola","Dr. Harischandra Wijayatunga",193,0.4
"496",1994,"Mahanuwara","Gampola","Mr. Hudson Samarasinghe",350,0.7
"497",1994,"Mahanuwara","Gampola","Total No of Valid Votes",50067,97
"498",1994,"Mahanuwara","Gampola","No of Rejected Votes",1524,3
"499",1994,"Mahanuwara","Gampola","Total No of Votes Polled",51591,77.2
"500",1994,"Mahanuwara","Gampola","No of Registered Electors",66812,NA
"501",1994,"Mahanuwara","Nawalapitiya","Mrs. Chandrika Bandaranaike Kumarathunga",26785,57
"502",1994,"Mahanuwara","Nawalapitiya","Mr. Galappaththi Arachchige Nihal",110,0.2
"503",1994,"Mahanuwara","Nawalapitiya","Mrs. Vajira Srimathi Dissanayake",19423,41.3
"504",1994,"Mahanuwara","Nawalapitiya","Mr. A.J. Ranashinge",169,0.4
"505",1994,"Mahanuwara","Nawalapitiya","Dr. Harischandra Wijayatunga",176,0.4
"506",1994,"Mahanuwara","Nawalapitiya","Mr. Hudson Samarasinghe",344,0.7
"507",1994,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",47007,96.9
"508",1994,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1509,3.1
"509",1994,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",48516,77
"510",1994,"Mahanuwara","Nawalapitiya","No of Registered Electors",62996,NA
"511",1994,"Mahanuwara","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",10597,59.9
"512",1994,"Mahanuwara","Postal District Votes","Mr. Galappaththi Arachchige Nihal",45,0.3
"513",1994,"Mahanuwara","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",6881,38.9
"514",1994,"Mahanuwara","Postal District Votes","Mr. A.J. Ranashinge",38,0.2
"515",1994,"Mahanuwara","Postal District Votes","Dr. Harischandra Wijayatunga",102,0.6
"516",1994,"Mahanuwara","Postal District Votes","Mr. Hudson Samarasinghe",21,0.1
"517",1994,"Mahanuwara","Postal District Votes","Total No of Valid Votes",17684,98.5
"518",1994,"Mahanuwara","Postal District Votes","No of Rejected Votes",275,1.5
"519",1994,"Mahanuwara","Postal District Votes","Total No of Votes Polled",17959,95.6
"520",1994,"Mahanuwara","Postal District Votes","No of Registered Electors",18789,NA
"521",1994,"Mahanuwara","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",320110,56.6
"522",1994,"Mahanuwara","Final District Results","Mr. Galappaththi Arachchige Nihal",1370,0.2
"523",1994,"Mahanuwara","Final District Results","Mrs. Vajira Srimathi Dissanayake",235519,41.7
"524",1994,"Mahanuwara","Final District Results","Mr. A.J. Ranashinge",1752,0.3
"525",1994,"Mahanuwara","Final District Results","Dr. Harischandra Wijayatunga",2618,0.5
"526",1994,"Mahanuwara","Final District Results","Mr. Hudson Samarasinghe",3748,0.7
"527",1994,"Mahanuwara","Final District Results","Total No of Valid Votes",565117,97.6
"528",1994,"Mahanuwara","Final District Results","No of Rejected Votes",14179,2.4
"529",1994,"Mahanuwara","Final District Results","Total No of Votes Polled",579296,79.8
"530",1994,"Mahanuwara","Final District Results","No of Registered Electors",726192,NA
"531",1994,"Jaffna","Kayts","Mrs. Chandrika Bandaranaike Kumarathunga",14761,97.2
"532",1994,"Jaffna","Kayts","Mr. Galappaththi Arachchige Nihal",17,0.1
"533",1994,"Jaffna","Kayts","Mrs. Vajira Srimathi Dissanayake",83,0.5
"534",1994,"Jaffna","Kayts","Mr. A.J. Ranashinge",14,0.1
"535",1994,"Jaffna","Kayts","Dr. Harischandra Wijayatunga",27,0.2
"536",1994,"Jaffna","Kayts","Mr. Hudson Samarasinghe",291,1.9
"537",1994,"Jaffna","Kayts","Total No of Valid Votes",15193,99.2
"538",1994,"Jaffna","Kayts","No of Rejected Votes",120,0.8
"539",1994,"Jaffna","Kayts","Total No of Votes Polled",15313,30.9
"540",1994,"Jaffna","Kayts","No of Registered Electors",49504,NA
"541",1994,"Jaffna","Vaddukkoddai","Mrs. Chandrika Bandaranaike Kumarathunga",539,92.3
"542",1994,"Jaffna","Vaddukkoddai","Mr. Galappaththi Arachchige Nihal",2,0.3
"543",1994,"Jaffna","Vaddukkoddai","Mrs. Vajira Srimathi Dissanayake",6,1
"544",1994,"Jaffna","Vaddukkoddai","Mr. A.J. Ranashinge",0,0
"545",1994,"Jaffna","Vaddukkoddai","Dr. Harischandra Wijayatunga",6,1
"546",1994,"Jaffna","Vaddukkoddai","Mr. Hudson Samarasinghe",31,5.3
"547",1994,"Jaffna","Vaddukkoddai","Total No of Valid Votes",584,99.3
"548",1994,"Jaffna","Vaddukkoddai","No of Rejected Votes",4,0.7
"549",1994,"Jaffna","Vaddukkoddai","Total No of Votes Polled",588,1
"550",1994,"Jaffna","Vaddukkoddai","No of Registered Electors",58949,NA
"551",1994,"Jaffna","Kankesanthurai","Mrs. Chandrika Bandaranaike Kumarathunga",116,91.3
"552",1994,"Jaffna","Kankesanthurai","Mr. Galappaththi Arachchige Nihal",0,0
"553",1994,"Jaffna","Kankesanthurai","Mrs. Vajira Srimathi Dissanayake",6,4.7
"554",1994,"Jaffna","Kankesanthurai","Mr. A.J. Ranashinge",1,0.8
"555",1994,"Jaffna","Kankesanthurai","Dr. Harischandra Wijayatunga",1,0.8
"556",1994,"Jaffna","Kankesanthurai","Mr. Hudson Samarasinghe",3,2.4
"557",1994,"Jaffna","Kankesanthurai","Total No of Valid Votes",127,100
"558",1994,"Jaffna","Kankesanthurai","No of Rejected Votes",0,0
"559",1994,"Jaffna","Kankesanthurai","Total No of Votes Polled",127,0.2
"560",1994,"Jaffna","Kankesanthurai","No of Registered Electors",60417,NA
"561",1994,"Jaffna","Manipay","Mrs. Chandrika Bandaranaike Kumarathunga",18,100
"562",1994,"Jaffna","Manipay","Mr. Galappaththi Arachchige Nihal",0,0
"563",1994,"Jaffna","Manipay","Mrs. Vajira Srimathi Dissanayake",0,0
"564",1994,"Jaffna","Manipay","Mr. A.J. Ranashinge",0,0
"565",1994,"Jaffna","Manipay","Dr. Harischandra Wijayatunga",0,0
"566",1994,"Jaffna","Manipay","Mr. Hudson Samarasinghe",0,0
"567",1994,"Jaffna","Manipay","Total No of Valid Votes",18,100
"568",1994,"Jaffna","Manipay","No of Rejected Votes",0,0
"569",1994,"Jaffna","Manipay","Total No of Votes Polled",18,0
"570",1994,"Jaffna","Manipay","No of Registered Electors",58382,NA
"571",1994,"Jaffna","Kopay","Mrs. Chandrika Bandaranaike Kumarathunga",11,91.7
"572",1994,"Jaffna","Kopay","Mr. Galappaththi Arachchige Nihal",0,0
"573",1994,"Jaffna","Kopay","Mrs. Vajira Srimathi Dissanayake",1,8.3
"574",1994,"Jaffna","Kopay","Mr. A.J. Ranashinge",0,0
"575",1994,"Jaffna","Kopay","Dr. Harischandra Wijayatunga",0,0
"576",1994,"Jaffna","Kopay","Mr. Hudson Samarasinghe",0,0
"577",1994,"Jaffna","Kopay","Total No of Valid Votes",12,100
"578",1994,"Jaffna","Kopay","No of Rejected Votes",0,0
"579",1994,"Jaffna","Kopay","Total No of Votes Polled",12,0
"580",1994,"Jaffna","Kopay","No of Registered Electors",56496,NA
"581",1994,"Jaffna","Udupiddy","Mrs. Chandrika Bandaranaike Kumarathunga",24,92.3
"582",1994,"Jaffna","Udupiddy","Mr. Galappaththi Arachchige Nihal",0,0
"583",1994,"Jaffna","Udupiddy","Mrs. Vajira Srimathi Dissanayake",2,7.7
"584",1994,"Jaffna","Udupiddy","Mr. A.J. Ranashinge",0,0
"585",1994,"Jaffna","Udupiddy","Dr. Harischandra Wijayatunga",0,0
"586",1994,"Jaffna","Udupiddy","Mr. Hudson Samarasinghe",0,0
"587",1994,"Jaffna","Udupiddy","Total No of Valid Votes",26,100
"588",1994,"Jaffna","Udupiddy","No of Rejected Votes",0,0
"589",1994,"Jaffna","Udupiddy","Total No of Votes Polled",26,0
"590",1994,"Jaffna","Udupiddy","No of Registered Electors",52153,NA
"591",1994,"Jaffna","Point-Pedro","Mrs. Chandrika Bandaranaike Kumarathunga",8,100
"592",1994,"Jaffna","Point-Pedro","Mr. Galappaththi Arachchige Nihal",0,0
"593",1994,"Jaffna","Point-Pedro","Mrs. Vajira Srimathi Dissanayake",0,0
"594",1994,"Jaffna","Point-Pedro","Mr. A.J. Ranashinge",0,0
"595",1994,"Jaffna","Point-Pedro","Dr. Harischandra Wijayatunga",0,0
"596",1994,"Jaffna","Point-Pedro","Mr. Hudson Samarasinghe",0,0
"597",1994,"Jaffna","Point-Pedro","Total No of Valid Votes",8,100
"598",1994,"Jaffna","Point-Pedro","No of Rejected Votes",0,0
"599",1994,"Jaffna","Point-Pedro","Total No of Votes Polled",8,0
"600",1994,"Jaffna","Point-Pedro","No of Registered Electors",40336,NA
"601",1994,"Jaffna","Chavakachcheri","Mrs. Chandrika Bandaranaike Kumarathunga",63,90
"602",1994,"Jaffna","Chavakachcheri","Mr. Galappaththi Arachchige Nihal",0,0
"603",1994,"Jaffna","Chavakachcheri","Mrs. Vajira Srimathi Dissanayake",6,8.6
"604",1994,"Jaffna","Chavakachcheri","Mr. A.J. Ranashinge",0,0
"605",1994,"Jaffna","Chavakachcheri","Dr. Harischandra Wijayatunga",0,0
"606",1994,"Jaffna","Chavakachcheri","Mr. Hudson Samarasinghe",1,1.4
"607",1994,"Jaffna","Chavakachcheri","Total No of Valid Votes",70,95.9
"608",1994,"Jaffna","Chavakachcheri","No of Rejected Votes",3,4.1
"609",1994,"Jaffna","Chavakachcheri","Total No of Votes Polled",73,0.1
"610",1994,"Jaffna","Chavakachcheri","No of Registered Electors",51717,NA
"611",1994,"Jaffna","Nallur","Mrs. Chandrika Bandaranaike Kumarathunga",21,91.3
"612",1994,"Jaffna","Nallur","Mr. Galappaththi Arachchige Nihal",0,0
"613",1994,"Jaffna","Nallur","Mrs. Vajira Srimathi Dissanayake",2,8.7
"614",1994,"Jaffna","Nallur","Mr. A.J. Ranashinge",0,0
"615",1994,"Jaffna","Nallur","Dr. Harischandra Wijayatunga",0,0
"616",1994,"Jaffna","Nallur","Mr. Hudson Samarasinghe",0,0
"617",1994,"Jaffna","Nallur","Total No of Valid Votes",23,100
"618",1994,"Jaffna","Nallur","No of Rejected Votes",0,0
"619",1994,"Jaffna","Nallur","Total No of Votes Polled",23,0
"620",1994,"Jaffna","Nallur","No of Registered Electors",62372,NA
"621",1994,"Jaffna","Jaffna","Mrs. Chandrika Bandaranaike Kumarathunga",1143,89.9
"622",1994,"Jaffna","Jaffna","Mr. Galappaththi Arachchige Nihal",4,0.3
"623",1994,"Jaffna","Jaffna","Mrs. Vajira Srimathi Dissanayake",108,8.5
"624",1994,"Jaffna","Jaffna","Mr. A.J. Ranashinge",1,0.1
"625",1994,"Jaffna","Jaffna","Dr. Harischandra Wijayatunga",1,0.1
"626",1994,"Jaffna","Jaffna","Mr. Hudson Samarasinghe",15,1.2
"627",1994,"Jaffna","Jaffna","Total No of Valid Votes",1272,99.5
"628",1994,"Jaffna","Jaffna","No of Rejected Votes",7,0.5
"629",1994,"Jaffna","Jaffna","Total No of Votes Polled",1279,2.6
"630",1994,"Jaffna","Jaffna","No of Registered Electors",50045,NA
"631",1994,"Jaffna","Kilinochchi","Mrs. Chandrika Bandaranaike Kumarathunga",174,93.5
"632",1994,"Jaffna","Kilinochchi","Mr. Galappaththi Arachchige Nihal",2,1.1
"633",1994,"Jaffna","Kilinochchi","Mrs. Vajira Srimathi Dissanayake",9,4.8
"634",1994,"Jaffna","Kilinochchi","Mr. A.J. Ranashinge",0,0
"635",1994,"Jaffna","Kilinochchi","Dr. Harischandra Wijayatunga",1,0.5
"636",1994,"Jaffna","Kilinochchi","Mr. Hudson Samarasinghe",0,0
"637",1994,"Jaffna","Kilinochchi","Total No of Valid Votes",186,96.4
"638",1994,"Jaffna","Kilinochchi","No of Rejected Votes",7,3.6
"639",1994,"Jaffna","Kilinochchi","Total No of Votes Polled",193,0.3
"640",1994,"Jaffna","Kilinochchi","No of Registered Electors",55995,NA
"641",1994,"Jaffna","Postal District Votes","Mrs. Chandrika Bandaranaike Kumarathunga",56,100
"642",1994,"Jaffna","Postal District Votes","Mr. Galappaththi Arachchige Nihal",0,0
"643",1994,"Jaffna","Postal District Votes","Mrs. Vajira Srimathi Dissanayake",0,0
"644",1994,"Jaffna","Postal District Votes","Mr. A.J. Ranashinge",0,0
"645",1994,"Jaffna","Postal District Votes","Dr. Harischandra Wijayatunga",0,0
"646",1994,"Jaffna","Postal District Votes","Mr. Hudson Samarasinghe",0,0
"647",1994,"Jaffna","Postal District Votes","Total No of Valid Votes",56,100
"648",1994,"Jaffna","Postal District Votes","No of Rejected Votes",0,0
"649",1994,"Jaffna","Postal District Votes","Total No of Votes Polled",56,90.3
"650",1994,"Jaffna","Postal District Votes","No of Registered Electors",62,NA
"651",1994,"Jaffna","Final District Results","Mrs. Chandrika Bandaranaike Kumarathunga",16934,96.4
"652",1994,"Jaffna","Final District Results","Mr. Galappaththi Arachchige Nihal",25,0.1
"653",1994,"Jaffna","Final District Results","Mrs. Vajira Srimathi Dissanayake",223,1.3
"654",1994,"Jaffna","Final District Results","Mr. A.J. Ranashinge",16,0.1
"655",1994,"Jaffna","Final District Results","Dr. Harischandra Wijayatunga",36,0.2
"656",1994,"Jaffna","Final District Results","Mr. Hudson Samarasinghe",341,1.9
"657",1994,"Jaffna","Final District Results","Total No of Valid Votes",17575,99.2
"658",1994,"Jaffna","Final District Results","No of Rejected Votes",141,0.8
"659",1994,"Jaffna","Final District Results","Total No of Votes Polled",17716,3
