"","Year","District","Electorate","ColNames","Votes","Percentage"
"1119",2010,"Mahanuwara","Harispattuwa","Mahinda Rajapaksha",56508,51.5
"1120",2010,"Mahanuwara","Harispattuwa","Sarath Fonseka",51406,46.85
"1121",2010,"Mahanuwara","Harispattuwa","Mohomad Cassim Mohomad Ismail",277,0.25
"1122",2010,"Mahanuwara","Harispattuwa","Achala Ashoka Suraweera",249,0.23
"1123",2010,"Mahanuwara","Harispattuwa","Channa Janaka Sugathsiri Gamage",240,0.22
"1124",2010,"Mahanuwara","Harispattuwa","W V Mahiman Ranjith",148,0.13
"1125",2010,"Mahanuwara","Harispattuwa","Sarath Manamendra",124,0.11
"1126",2010,"Mahanuwara","Harispattuwa","Ukkubanda Wijekoon",112,0.1
"1127",2010,"Mahanuwara","Harispattuwa","Panagoda Don Prince Soloman Anura Liyanage",107,0.1
"1128",2010,"Mahanuwara","Harispattuwa","Lal Perera",91,0.08
"1129",2010,"Mahanuwara","Harispattuwa","Sirithunga Jayasuriya",84,0.08
"1130",2010,"Mahanuwara","Harispattuwa","Idroos Mohomad Ilyas",63,0.06
"1131",2010,"Mahanuwara","Harispattuwa","Vickramabahu Karunaratna",59,0.05
"1132",2010,"Mahanuwara","Harispattuwa","Wije Dias",47,0.04
"1133",2010,"Mahanuwara","Harispattuwa","M K Sivajilingam",34,0.03
"1134",2010,"Mahanuwara","Harispattuwa","Sanath Pinnaduwa",33,0.03
"1135",2010,"Mahanuwara","Harispattuwa","Mohamed Musthaffa",29,0.03
"1136",2010,"Mahanuwara","Harispattuwa","Aruna de Zoysa",27,0.02
"1137",2010,"Mahanuwara","Harispattuwa","Muthu Bandara Theminimulla",22,0.02
"1138",2010,"Mahanuwara","Harispattuwa","Senaratna de Silva",22,0.02
"1139",2010,"Mahanuwara","Harispattuwa","Upali Sarath Kongahage",18,0.02
"1140",2010,"Mahanuwara","Harispattuwa","Battaramulle Seelarathana Thero",14,0.01
"1141",2010,"Mahanuwara","Harispattuwa","Total No of Valid Votes",109714,98.95
"1142",2010,"Mahanuwara","Harispattuwa","No of Rejected Votes",1161,1.05
"1143",2010,"Mahanuwara","Harispattuwa","Total No of Votes Polled",110875,75.18
"1144",2010,"Mahanuwara","Harispattuwa","No of Registered Electors",147475,NA
"1145",2010,"Mahanuwara","Patha-Dumbara","Mahinda Rajapaksha",28628,49.61
"1146",2010,"Mahanuwara","Patha-Dumbara","Sarath Fonseka",27692,47.99
"1147",2010,"Mahanuwara","Patha-Dumbara","Mohomad Cassim Mohomad Ismail",238,0.41
"1148",2010,"Mahanuwara","Patha-Dumbara","Achala Ashoka Suraweera",167,0.29
"1149",2010,"Mahanuwara","Patha-Dumbara","Channa Janaka Sugathsiri Gamage",162,0.28
"1150",2010,"Mahanuwara","Patha-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",108,0.19
"1151",2010,"Mahanuwara","Patha-Dumbara","W V Mahiman Ranjith",97,0.17
"1152",2010,"Mahanuwara","Patha-Dumbara","Sarath Manamendra",84,0.15
"1153",2010,"Mahanuwara","Patha-Dumbara","Sirithunga Jayasuriya",71,0.12
"1154",2010,"Mahanuwara","Patha-Dumbara","Lal Perera",68,0.12
"1155",2010,"Mahanuwara","Patha-Dumbara","Ukkubanda Wijekoon",66,0.11
"1156",2010,"Mahanuwara","Patha-Dumbara","Idroos Mohomad Ilyas",52,0.09
"1157",2010,"Mahanuwara","Patha-Dumbara","M K Sivajilingam",50,0.09
"1158",2010,"Mahanuwara","Patha-Dumbara","Wije Dias",36,0.06
"1159",2010,"Mahanuwara","Patha-Dumbara","Vickramabahu Karunaratna",33,0.06
"1160",2010,"Mahanuwara","Patha-Dumbara","Sanath Pinnaduwa",29,0.05
"1161",2010,"Mahanuwara","Patha-Dumbara","Battaramulle Seelarathana Thero",27,0.05
"1162",2010,"Mahanuwara","Patha-Dumbara","Mohamed Musthaffa",24,0.04
"1163",2010,"Mahanuwara","Patha-Dumbara","Muthu Bandara Theminimulla",20,0.03
"1164",2010,"Mahanuwara","Patha-Dumbara","Aruna de Zoysa",19,0.03
"1165",2010,"Mahanuwara","Patha-Dumbara","Senaratna de Silva",17,0.03
"1166",2010,"Mahanuwara","Patha-Dumbara","Upali Sarath Kongahage",15,0.03
"1167",2010,"Mahanuwara","Patha-Dumbara","Total No of Valid Votes",57703,98.57
"1168",2010,"Mahanuwara","Patha-Dumbara","No of Rejected Votes",838,1.43
"1169",2010,"Mahanuwara","Patha-Dumbara","Total No of Votes Polled",58541,74.4
"1170",2010,"Mahanuwara","Patha-Dumbara","No of Registered Electors",78688,NA
"1171",2010,"Mahanuwara","Udu-Dumbara","Mahinda Rajapaksha",27179,65.31
"1172",2010,"Mahanuwara","Udu-Dumbara","Sarath Fonseka",13220,31.77
"1173",2010,"Mahanuwara","Udu-Dumbara","Mohomad Cassim Mohomad Ismail",265,0.64
"1174",2010,"Mahanuwara","Udu-Dumbara","Achala Ashoka Suraweera",183,0.44
"1175",2010,"Mahanuwara","Udu-Dumbara","W V Mahiman Ranjith",132,0.32
"1176",2010,"Mahanuwara","Udu-Dumbara","Channa Janaka Sugathsiri Gamage",97,0.23
"1177",2010,"Mahanuwara","Udu-Dumbara","Panagoda Don Prince Soloman Anura Liyanage",89,0.21
"1178",2010,"Mahanuwara","Udu-Dumbara","Ukkubanda Wijekoon",68,0.16
"1179",2010,"Mahanuwara","Udu-Dumbara","Sarath Manamendra",58,0.14
"1180",2010,"Mahanuwara","Udu-Dumbara","Lal Perera",51,0.12
"1181",2010,"Mahanuwara","Udu-Dumbara","Idroos Mohomad Ilyas",51,0.12
"1182",2010,"Mahanuwara","Udu-Dumbara","Sirithunga Jayasuriya",44,0.11
"1183",2010,"Mahanuwara","Udu-Dumbara","M K Sivajilingam",30,0.07
"1184",2010,"Mahanuwara","Udu-Dumbara","Vickramabahu Karunaratna",30,0.07
"1185",2010,"Mahanuwara","Udu-Dumbara","Wije Dias",19,0.05
"1186",2010,"Mahanuwara","Udu-Dumbara","Sanath Pinnaduwa",18,0.04
"1187",2010,"Mahanuwara","Udu-Dumbara","Senaratna de Silva",17,0.04
"1188",2010,"Mahanuwara","Udu-Dumbara","Mohamed Musthaffa",17,0.04
"1189",2010,"Mahanuwara","Udu-Dumbara","Battaramulle Seelarathana Thero",15,0.04
"1190",2010,"Mahanuwara","Udu-Dumbara","Upali Sarath Kongahage",13,0.03
"1191",2010,"Mahanuwara","Udu-Dumbara","Aruna de Zoysa",11,0.03
"1192",2010,"Mahanuwara","Udu-Dumbara","Muthu Bandara Theminimulla",6,0.01
"1193",2010,"Mahanuwara","Udu-Dumbara","Total No of Valid Votes",41613,99.05
"1194",2010,"Mahanuwara","Udu-Dumbara","No of Rejected Votes",397,0.95
"1195",2010,"Mahanuwara","Udu-Dumbara","Total No of Votes Polled",42010,75.52
"1196",2010,"Mahanuwara","Udu-Dumbara","No of Registered Electors",55629,NA
"1197",2010,"Mahanuwara","Teldeniya","Mahinda Rajapaksha",19009,56.11
"1198",2010,"Mahanuwara","Teldeniya","Sarath Fonseka",13957,41.2
"1199",2010,"Mahanuwara","Teldeniya","Mohomad Cassim Mohomad Ismail",183,0.54
"1200",2010,"Mahanuwara","Teldeniya","Achala Ashoka Suraweera",119,0.35
"1201",2010,"Mahanuwara","Teldeniya","Channa Janaka Sugathsiri Gamage",105,0.31
"1202",2010,"Mahanuwara","Teldeniya","W V Mahiman Ranjith",75,0.22
"1203",2010,"Mahanuwara","Teldeniya","Sarath Manamendra",62,0.18
"1204",2010,"Mahanuwara","Teldeniya","Lal Perera",47,0.14
"1205",2010,"Mahanuwara","Teldeniya","Ukkubanda Wijekoon",45,0.13
"1206",2010,"Mahanuwara","Teldeniya","Panagoda Don Prince Soloman Anura Liyanage",45,0.13
"1207",2010,"Mahanuwara","Teldeniya","Idroos Mohomad Ilyas",37,0.11
"1208",2010,"Mahanuwara","Teldeniya","Sirithunga Jayasuriya",35,0.1
"1209",2010,"Mahanuwara","Teldeniya","Vickramabahu Karunaratna",27,0.08
"1210",2010,"Mahanuwara","Teldeniya","Wije Dias",22,0.06
"1211",2010,"Mahanuwara","Teldeniya","M K Sivajilingam",21,0.06
"1212",2010,"Mahanuwara","Teldeniya","Mohamed Musthaffa",18,0.05
"1213",2010,"Mahanuwara","Teldeniya","Battaramulle Seelarathana Thero",14,0.04
"1214",2010,"Mahanuwara","Teldeniya","Aruna de Zoysa",14,0.04
"1215",2010,"Mahanuwara","Teldeniya","Sanath Pinnaduwa",12,0.04
"1216",2010,"Mahanuwara","Teldeniya","Muthu Bandara Theminimulla",12,0.04
"1217",2010,"Mahanuwara","Teldeniya","Senaratna de Silva",9,0.03
"1218",2010,"Mahanuwara","Teldeniya","Upali Sarath Kongahage",8,0.02
"1219",2010,"Mahanuwara","Teldeniya","Total No of Valid Votes",33876,98.52
"1220",2010,"Mahanuwara","Teldeniya","No of Rejected Votes",509,1.48
"1221",2010,"Mahanuwara","Teldeniya","Total No of Votes Polled",34385,76.17
"1222",2010,"Mahanuwara","Teldeniya","No of Registered Electors",45144,NA
"1223",2010,"Mahanuwara","Kundasale","Mahinda Rajapaksha",36212,55.66
"1224",2010,"Mahanuwara","Kundasale","Sarath Fonseka",27852,42.81
"1225",2010,"Mahanuwara","Kundasale","Mohomad Cassim Mohomad Ismail",209,0.32
"1226",2010,"Mahanuwara","Kundasale","Achala Ashoka Suraweera",119,0.18
"1227",2010,"Mahanuwara","Kundasale","Channa Janaka Sugathsiri Gamage",113,0.17
"1228",2010,"Mahanuwara","Kundasale","W V Mahiman Ranjith",79,0.12
"1229",2010,"Mahanuwara","Kundasale","Panagoda Don Prince Soloman Anura Liyanage",73,0.11
"1230",2010,"Mahanuwara","Kundasale","Sarath Manamendra",62,0.1
"1231",2010,"Mahanuwara","Kundasale","Ukkubanda Wijekoon",50,0.08
"1232",2010,"Mahanuwara","Kundasale","Lal Perera",49,0.08
"1233",2010,"Mahanuwara","Kundasale","Vickramabahu Karunaratna",40,0.06
"1234",2010,"Mahanuwara","Kundasale","Sirithunga Jayasuriya",39,0.06
"1235",2010,"Mahanuwara","Kundasale","M K Sivajilingam",29,0.04
"1236",2010,"Mahanuwara","Kundasale","Wije Dias",26,0.04
"1237",2010,"Mahanuwara","Kundasale","Idroos Mohomad Ilyas",26,0.04
"1238",2010,"Mahanuwara","Kundasale","Mohamed Musthaffa",16,0.02
"1239",2010,"Mahanuwara","Kundasale","Senaratna de Silva",15,0.02
"1240",2010,"Mahanuwara","Kundasale","Aruna de Zoysa",12,0.02
"1241",2010,"Mahanuwara","Kundasale","Sanath Pinnaduwa",12,0.02
"1242",2010,"Mahanuwara","Kundasale","Upali Sarath Kongahage",10,0.02
"1243",2010,"Mahanuwara","Kundasale","Battaramulle Seelarathana Thero",9,0.01
"1244",2010,"Mahanuwara","Kundasale","Muthu Bandara Theminimulla",8,0.01
"1245",2010,"Mahanuwara","Kundasale","Total No of Valid Votes",65060,99
"1246",2010,"Mahanuwara","Kundasale","No of Rejected Votes",656,1
"1247",2010,"Mahanuwara","Kundasale","Total No of Votes Polled",65716,76.54
"1248",2010,"Mahanuwara","Kundasale","No of Registered Electors",85857,NA
"1249",2010,"Mahanuwara","Hewaheta","Mahinda Rajapaksha",24601,51.55
"1250",2010,"Mahanuwara","Hewaheta","Sarath Fonseka",21791,45.66
"1251",2010,"Mahanuwara","Hewaheta","Mohomad Cassim Mohomad Ismail",295,0.62
"1252",2010,"Mahanuwara","Hewaheta","Achala Ashoka Suraweera",202,0.42
"1253",2010,"Mahanuwara","Hewaheta","Channa Janaka Sugathsiri Gamage",136,0.28
"1254",2010,"Mahanuwara","Hewaheta","Panagoda Don Prince Soloman Anura Liyanage",119,0.25
"1255",2010,"Mahanuwara","Hewaheta","W V Mahiman Ranjith",94,0.2
"1256",2010,"Mahanuwara","Hewaheta","Lal Perera",71,0.15
"1257",2010,"Mahanuwara","Hewaheta","Ukkubanda Wijekoon",62,0.13
"1258",2010,"Mahanuwara","Hewaheta","Sarath Manamendra",56,0.12
"1259",2010,"Mahanuwara","Hewaheta","Sirithunga Jayasuriya",52,0.11
"1260",2010,"Mahanuwara","Hewaheta","M K Sivajilingam",41,0.09
"1261",2010,"Mahanuwara","Hewaheta","Vickramabahu Karunaratna",38,0.08
"1262",2010,"Mahanuwara","Hewaheta","Idroos Mohomad Ilyas",35,0.07
"1263",2010,"Mahanuwara","Hewaheta","Sanath Pinnaduwa",31,0.06
"1264",2010,"Mahanuwara","Hewaheta","Mohamed Musthaffa",26,0.05
"1265",2010,"Mahanuwara","Hewaheta","Battaramulle Seelarathana Thero",21,0.04
"1266",2010,"Mahanuwara","Hewaheta","Senaratna de Silva",17,0.04
"1267",2010,"Mahanuwara","Hewaheta","Aruna de Zoysa",12,0.03
"1268",2010,"Mahanuwara","Hewaheta","Upali Sarath Kongahage",8,0.02
"1269",2010,"Mahanuwara","Hewaheta","Wije Dias",8,0.02
"1270",2010,"Mahanuwara","Hewaheta","Muthu Bandara Theminimulla",5,0.01
"1271",2010,"Mahanuwara","Hewaheta","Total No of Valid Votes",47721,98.61
"1272",2010,"Mahanuwara","Hewaheta","No of Rejected Votes",674,1.39
"1273",2010,"Mahanuwara","Hewaheta","Total No of Votes Polled",48395,74.25
"1274",2010,"Mahanuwara","Hewaheta","No of Registered Electors",65176,NA
"1275",2010,"Mahanuwara","Senkadagala","Mahinda Rajapaksha",28444,52.33
"1276",2010,"Mahanuwara","Senkadagala","Sarath Fonseka",25243,46.44
"1277",2010,"Mahanuwara","Senkadagala","Mohomad Cassim Mohomad Ismail",105,0.19
"1278",2010,"Mahanuwara","Senkadagala","Achala Ashoka Suraweera",83,0.15
"1279",2010,"Mahanuwara","Senkadagala","Channa Janaka Sugathsiri Gamage",71,0.13
"1280",2010,"Mahanuwara","Senkadagala","W V Mahiman Ranjith",65,0.12
"1281",2010,"Mahanuwara","Senkadagala","Panagoda Don Prince Soloman Anura Liyanage",50,0.09
"1282",2010,"Mahanuwara","Senkadagala","Sarath Manamendra",41,0.08
"1283",2010,"Mahanuwara","Senkadagala","Vickramabahu Karunaratna",35,0.06
"1284",2010,"Mahanuwara","Senkadagala","Sirithunga Jayasuriya",29,0.05
"1285",2010,"Mahanuwara","Senkadagala","M K Sivajilingam",28,0.05
"1286",2010,"Mahanuwara","Senkadagala","Ukkubanda Wijekoon",28,0.05
"1287",2010,"Mahanuwara","Senkadagala","Idroos Mohomad Ilyas",27,0.05
"1288",2010,"Mahanuwara","Senkadagala","Lal Perera",27,0.05
"1289",2010,"Mahanuwara","Senkadagala","Muthu Bandara Theminimulla",19,0.03
"1290",2010,"Mahanuwara","Senkadagala","Wije Dias",17,0.03
"1291",2010,"Mahanuwara","Senkadagala","Mohamed Musthaffa",16,0.03
"1292",2010,"Mahanuwara","Senkadagala","Sanath Pinnaduwa",10,0.02
"1293",2010,"Mahanuwara","Senkadagala","Senaratna de Silva",6,0.01
"1294",2010,"Mahanuwara","Senkadagala","Battaramulle Seelarathana Thero",5,0.01
"1295",2010,"Mahanuwara","Senkadagala","Upali Sarath Kongahage",4,0.01
"1296",2010,"Mahanuwara","Senkadagala","Aruna de Zoysa",3,0.01
"1297",2010,"Mahanuwara","Senkadagala","Total No of Valid Votes",54356,99.03
"1298",2010,"Mahanuwara","Senkadagala","No of Rejected Votes",534,0.97
"1299",2010,"Mahanuwara","Senkadagala","Total No of Votes Polled",54890,75.29
"1300",2010,"Mahanuwara","Senkadagala","No of Registered Electors",72906,NA
"1301",2010,"Mahanuwara","Yatinuwara","Mahinda Rajapaksha",33664,58.16
"1302",2010,"Mahanuwara","Yatinuwara","Sarath Fonseka",23290,40.24
"1303",2010,"Mahanuwara","Yatinuwara","Mohomad Cassim Mohomad Ismail",177,0.31
"1304",2010,"Mahanuwara","Yatinuwara","Achala Ashoka Suraweera",135,0.23
"1305",2010,"Mahanuwara","Yatinuwara","Channa Janaka Sugathsiri Gamage",94,0.16
"1306",2010,"Mahanuwara","Yatinuwara","W V Mahiman Ranjith",77,0.13
"1307",2010,"Mahanuwara","Yatinuwara","Panagoda Don Prince Soloman Anura Liyanage",74,0.13
"1308",2010,"Mahanuwara","Yatinuwara","Sarath Manamendra",43,0.07
"1309",2010,"Mahanuwara","Yatinuwara","Vickramabahu Karunaratna",41,0.07
"1310",2010,"Mahanuwara","Yatinuwara","Sirithunga Jayasuriya",40,0.07
"1311",2010,"Mahanuwara","Yatinuwara","Idroos Mohomad Ilyas",38,0.07
"1312",2010,"Mahanuwara","Yatinuwara","Ukkubanda Wijekoon",37,0.06
"1313",2010,"Mahanuwara","Yatinuwara","M K Sivajilingam",31,0.05
"1314",2010,"Mahanuwara","Yatinuwara","Lal Perera",26,0.04
"1315",2010,"Mahanuwara","Yatinuwara","Mohamed Musthaffa",23,0.04
"1316",2010,"Mahanuwara","Yatinuwara","Battaramulle Seelarathana Thero",22,0.04
"1317",2010,"Mahanuwara","Yatinuwara","Wije Dias",20,0.03
"1318",2010,"Mahanuwara","Yatinuwara","Sanath Pinnaduwa",17,0.03
"1319",2010,"Mahanuwara","Yatinuwara","Upali Sarath Kongahage",11,0.02
"1320",2010,"Mahanuwara","Yatinuwara","Aruna de Zoysa",9,0.02
"1321",2010,"Mahanuwara","Yatinuwara","Senaratna de Silva",6,0.01
"1322",2010,"Mahanuwara","Yatinuwara","Muthu Bandara Theminimulla",6,0.01
"1323",2010,"Mahanuwara","Yatinuwara","Total No of Valid Votes",57881,99.13
"1324",2010,"Mahanuwara","Yatinuwara","No of Rejected Votes",506,0.87
"1325",2010,"Mahanuwara","Yatinuwara","Total No of Votes Polled",58387,75.83
"1326",2010,"Mahanuwara","Yatinuwara","No of Registered Electors",76996,NA
"1327",2010,"Mahanuwara","Mahanuwara","Sarath Fonseka",15358,56.3
"1328",2010,"Mahanuwara","Mahanuwara","Mahinda Rajapaksha",11636,42.66
"1329",2010,"Mahanuwara","Mahanuwara","Mohomad Cassim Mohomad Ismail",47,0.17
"1330",2010,"Mahanuwara","Mahanuwara","W V Mahiman Ranjith",31,0.11
"1331",2010,"Mahanuwara","Mahanuwara","Vickramabahu Karunaratna",28,0.1
"1332",2010,"Mahanuwara","Mahanuwara","Achala Ashoka Suraweera",24,0.09
"1333",2010,"Mahanuwara","Mahanuwara","Sarath Manamendra",20,0.07
"1334",2010,"Mahanuwara","Mahanuwara","Channa Janaka Sugathsiri Gamage",20,0.07
"1335",2010,"Mahanuwara","Mahanuwara","M K Sivajilingam",16,0.06
"1336",2010,"Mahanuwara","Mahanuwara","Panagoda Don Prince Soloman Anura Liyanage",16,0.06
"1337",2010,"Mahanuwara","Mahanuwara","Lal Perera",14,0.05
"1338",2010,"Mahanuwara","Mahanuwara","Ukkubanda Wijekoon",11,0.04
"1339",2010,"Mahanuwara","Mahanuwara","Senaratna de Silva",9,0.03
"1340",2010,"Mahanuwara","Mahanuwara","Idroos Mohomad Ilyas",9,0.03
"1341",2010,"Mahanuwara","Mahanuwara","Wije Dias",8,0.03
"1342",2010,"Mahanuwara","Mahanuwara","Sanath Pinnaduwa",7,0.03
"1343",2010,"Mahanuwara","Mahanuwara","Muthu Bandara Theminimulla",5,0.02
"1344",2010,"Mahanuwara","Mahanuwara","Aruna de Zoysa",5,0.02
"1345",2010,"Mahanuwara","Mahanuwara","Sirithunga Jayasuriya",4,0.01
"1346",2010,"Mahanuwara","Mahanuwara","Battaramulle Seelarathana Thero",4,0.01
"1347",2010,"Mahanuwara","Mahanuwara","Mohamed Musthaffa",4,0.01
"1348",2010,"Mahanuwara","Mahanuwara","Upali Sarath Kongahage",1,0
"1349",2010,"Mahanuwara","Mahanuwara","Total No of Valid Votes",27277,99.03
"1350",2010,"Mahanuwara","Mahanuwara","No of Rejected Votes",268,0.97
"1351",2010,"Mahanuwara","Mahanuwara","Total No of Votes Polled",27545,74.57
"1352",2010,"Mahanuwara","Mahanuwara","No of Registered Electors",36938,NA
"1353",2010,"Mahanuwara","Udunuwara","Mahinda Rajapaksha",29235,50.88
"1354",2010,"Mahanuwara","Udunuwara","Sarath Fonseka",27123,47.21
"1355",2010,"Mahanuwara","Udunuwara","Mohomad Cassim Mohomad Ismail",216,0.38
"1356",2010,"Mahanuwara","Udunuwara","Achala Ashoka Suraweera",146,0.25
"1357",2010,"Mahanuwara","Udunuwara","Channa Janaka Sugathsiri Gamage",114,0.2
"1358",2010,"Mahanuwara","Udunuwara","W V Mahiman Ranjith",82,0.14
"1359",2010,"Mahanuwara","Udunuwara","Panagoda Don Prince Soloman Anura Liyanage",76,0.13
"1360",2010,"Mahanuwara","Udunuwara","Sarath Manamendra",57,0.1
"1361",2010,"Mahanuwara","Udunuwara","Lal Perera",56,0.1
"1362",2010,"Mahanuwara","Udunuwara","Ukkubanda Wijekoon",54,0.09
"1363",2010,"Mahanuwara","Udunuwara","Sirithunga Jayasuriya",45,0.08
"1364",2010,"Mahanuwara","Udunuwara","Idroos Mohomad Ilyas",44,0.08
"1365",2010,"Mahanuwara","Udunuwara","M K Sivajilingam",39,0.07
"1366",2010,"Mahanuwara","Udunuwara","Vickramabahu Karunaratna",36,0.06
"1367",2010,"Mahanuwara","Udunuwara","Sanath Pinnaduwa",30,0.05
"1368",2010,"Mahanuwara","Udunuwara","Aruna de Zoysa",20,0.03
"1369",2010,"Mahanuwara","Udunuwara","Battaramulle Seelarathana Thero",17,0.03
"1370",2010,"Mahanuwara","Udunuwara","Wije Dias",16,0.03
"1371",2010,"Mahanuwara","Udunuwara","Mohamed Musthaffa",15,0.03
"1372",2010,"Mahanuwara","Udunuwara","Upali Sarath Kongahage",12,0.02
"1373",2010,"Mahanuwara","Udunuwara","Muthu Bandara Theminimulla",11,0.02
"1374",2010,"Mahanuwara","Udunuwara","Senaratna de Silva",10,0.02
"1375",2010,"Mahanuwara","Udunuwara","Total No of Valid Votes",57454,98.91
"1376",2010,"Mahanuwara","Udunuwara","No of Rejected Votes",631,1.09
"1377",2010,"Mahanuwara","Udunuwara","Total No of Votes Polled",58085,75.62
"1378",2010,"Mahanuwara","Udunuwara","No of Registered Electors",76812,NA
"1379",2010,"Mahanuwara","Gampola","Mahinda Rajapaksha",33078,49.62
"1380",2010,"Mahanuwara","Gampola","Sarath Fonseka",32090,48.14
"1381",2010,"Mahanuwara","Gampola","Mohomad Cassim Mohomad Ismail",273,0.41
"1382",2010,"Mahanuwara","Gampola","Achala Ashoka Suraweera",184,0.28
"1383",2010,"Mahanuwara","Gampola","Channa Janaka Sugathsiri Gamage",171,0.26
"1384",2010,"Mahanuwara","Gampola","W V Mahiman Ranjith",129,0.19
"1385",2010,"Mahanuwara","Gampola","Panagoda Don Prince Soloman Anura Liyanage",104,0.16
"1386",2010,"Mahanuwara","Gampola","Sarath Manamendra",99,0.15
"1387",2010,"Mahanuwara","Gampola","Lal Perera",83,0.12
"1388",2010,"Mahanuwara","Gampola","Sirithunga Jayasuriya",61,0.09
"1389",2010,"Mahanuwara","Gampola","Ukkubanda Wijekoon",60,0.09
"1390",2010,"Mahanuwara","Gampola","Idroos Mohomad Ilyas",57,0.09
"1391",2010,"Mahanuwara","Gampola","M K Sivajilingam",49,0.07
"1392",2010,"Mahanuwara","Gampola","Sanath Pinnaduwa",46,0.07
"1393",2010,"Mahanuwara","Gampola","Vickramabahu Karunaratna",38,0.06
"1394",2010,"Mahanuwara","Gampola","Wije Dias",30,0.05
"1395",2010,"Mahanuwara","Gampola","Aruna de Zoysa",25,0.04
"1396",2010,"Mahanuwara","Gampola","Senaratna de Silva",20,0.03
"1397",2010,"Mahanuwara","Gampola","Battaramulle Seelarathana Thero",18,0.03
"1398",2010,"Mahanuwara","Gampola","Mohamed Musthaffa",18,0.03
"1399",2010,"Mahanuwara","Gampola","Muthu Bandara Theminimulla",14,0.02
"1400",2010,"Mahanuwara","Gampola","Upali Sarath Kongahage",10,0.02
"1401",2010,"Mahanuwara","Gampola","Total No of Valid Votes",66657,98.73
"1402",2010,"Mahanuwara","Gampola","No of Rejected Votes",857,1.27
"1403",2010,"Mahanuwara","Gampola","Total No of Votes Polled",67514,74.07
"1404",2010,"Mahanuwara","Gampola","No of Registered Electors",91146,NA
"1405",2010,"Mahanuwara","Nawalapitiya","Mahinda Rajapaksha",35555,57.05
"1406",2010,"Mahanuwara","Nawalapitiya","Sarath Fonseka",25107,40.29
"1407",2010,"Mahanuwara","Nawalapitiya","Mohomad Cassim Mohomad Ismail",332,0.53
"1408",2010,"Mahanuwara","Nawalapitiya","Achala Ashoka Suraweera",209,0.34
"1409",2010,"Mahanuwara","Nawalapitiya","Channa Janaka Sugathsiri Gamage",208,0.33
"1410",2010,"Mahanuwara","Nawalapitiya","W V Mahiman Ranjith",124,0.2
"1411",2010,"Mahanuwara","Nawalapitiya","Panagoda Don Prince Soloman Anura Liyanage",117,0.19
"1412",2010,"Mahanuwara","Nawalapitiya","Sarath Manamendra",103,0.17
"1413",2010,"Mahanuwara","Nawalapitiya","Lal Perera",84,0.13
"1414",2010,"Mahanuwara","Nawalapitiya","Ukkubanda Wijekoon",73,0.12
"1415",2010,"Mahanuwara","Nawalapitiya","Sirithunga Jayasuriya",64,0.1
"1416",2010,"Mahanuwara","Nawalapitiya","M K Sivajilingam",51,0.08
"1417",2010,"Mahanuwara","Nawalapitiya","Idroos Mohomad Ilyas",51,0.08
"1418",2010,"Mahanuwara","Nawalapitiya","Wije Dias",40,0.06
"1419",2010,"Mahanuwara","Nawalapitiya","Sanath Pinnaduwa",36,0.06
"1420",2010,"Mahanuwara","Nawalapitiya","Battaramulle Seelarathana Thero",32,0.05
"1421",2010,"Mahanuwara","Nawalapitiya","Vickramabahu Karunaratna",28,0.04
"1422",2010,"Mahanuwara","Nawalapitiya","Senaratna de Silva",24,0.04
"1423",2010,"Mahanuwara","Nawalapitiya","Upali Sarath Kongahage",24,0.04
"1424",2010,"Mahanuwara","Nawalapitiya","Mohamed Musthaffa",22,0.04
"1425",2010,"Mahanuwara","Nawalapitiya","Aruna de Zoysa",21,0.03
"1426",2010,"Mahanuwara","Nawalapitiya","Muthu Bandara Theminimulla",15,0.02
"1427",2010,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",62320,98.31
"1428",2010,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1069,1.69
"1429",2010,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",63389,74.46
"1430",2010,"Mahanuwara","Nawalapitiya","No of Registered Electors",85136,NA
"1431",2010,"Mahanuwara","Postal District Votes","Mahinda Rajapaksha",20184,66.57
"1432",2010,"Mahanuwara","Postal District Votes","Sarath Fonseka",10025,33.07
"1433",2010,"Mahanuwara","Postal District Votes","Mohomad Cassim Mohomad Ismail",23,0.08
"1434",2010,"Mahanuwara","Postal District Votes","Vickramabahu Karunaratna",12,0.04
"1435",2010,"Mahanuwara","Postal District Votes","Achala Ashoka Suraweera",10,0.03
"1436",2010,"Mahanuwara","Postal District Votes","Channa Janaka Sugathsiri Gamage",9,0.03
"1437",2010,"Mahanuwara","Postal District Votes","W V Mahiman Ranjith",8,0.03
"1438",2010,"Mahanuwara","Postal District Votes","Wije Dias",6,0.02
"1439",2010,"Mahanuwara","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",6,0.02
"1440",2010,"Mahanuwara","Postal District Votes","Lal Perera",6,0.02
"1441",2010,"Mahanuwara","Postal District Votes","Battaramulle Seelarathana Thero",5,0.02
"1442",2010,"Mahanuwara","Postal District Votes","Sirithunga Jayasuriya",4,0.01
"1443",2010,"Mahanuwara","Postal District Votes","M K Sivajilingam",4,0.01
"1444",2010,"Mahanuwara","Postal District Votes","Sarath Manamendra",3,0.01
"1445",2010,"Mahanuwara","Postal District Votes","Idroos Mohomad Ilyas",3,0.01
