"","Year","District","Electorate","ColNames","Votes","Percentage"
"1828",1999,"Jaffna","Final District Results","Alwis Weerakkody Premawardhana",403,0.36
"1829",1999,"Jaffna","Final District Results","Ariyawansha Dissanayaka",340,0.3
"1830",1999,"Jaffna","Final District Results","M.D. Nandana Gunathilaka",413,0.37
"1831",1999,"Jaffna","Final District Results","Kamal Karunadasa",487,0.44
"1832",1999,"Jaffna","Final District Results","Chandrika Bandaranaike Kumaratunga",52043,46.65
"1833",1999,"Jaffna","Final District Results","Tennyson Edirisuriya",831,0.74
"1834",1999,"Jaffna","Final District Results","W.V.M. Ranjith",1873,1.68
"1835",1999,"Jaffna","Final District Results","Ranil Wickramasinghe",48005,43.03
"1836",1999,"Jaffna","Final District Results","Rajiva Wijesinha",1368,1.23
"1837",1999,"Jaffna","Final District Results","Vasudeva Nanayakkara",3394,3.04
"1838",1999,"Jaffna","Final District Results","Hudson Samarasinghe",552,0.49
"1839",1999,"Jaffna","Final District Results","Harishchandra Wijayatunga",818,0.73
"1840",1999,"Jaffna","Final District Results","Total No of Valid Votes",111568,94.91
"1841",1999,"Jaffna","Final District Results","No of Rejected Votes",5981,5.09
"1842",1999,"Jaffna","Final District Results","Total No of Votes Polled",117549,19.18
"1843",1999,"Jaffna","Final District Results","No of Registered Electors",612770,NA
"1844",1999,"Vanni","Mannar","Abdul Rasool",113,0.46
"1845",1999,"Vanni","Mannar","Alwis Weerakkody Premawardhana",31,0.13
"1846",1999,"Vanni","Mannar","Ariyawansha Dissanayaka",16,0.06
"1847",1999,"Vanni","Mannar","M.D. Nandana Gunathilaka",34,0.14
"1848",1999,"Vanni","Mannar","Kamal Karunadasa",39,0.16
"1849",1999,"Vanni","Mannar","Chandrika Bandaranaike Kumaratunga",8446,34.28
"1850",1999,"Vanni","Mannar","Tennyson Edirisuriya",91,0.37
"1851",1999,"Vanni","Mannar","W.V.M. Ranjith",156,0.63
"1852",1999,"Vanni","Mannar","Ranil Wickramasinghe",15407,62.54
"1853",1999,"Vanni","Mannar","Rajiva Wijesinha",128,0.52
"1854",1999,"Vanni","Mannar","Vasudeva Nanayakkara",120,0.49
"1855",1999,"Vanni","Mannar","Hudson Samarasinghe",21,0.09
"1856",1999,"Vanni","Mannar","Harishchandra Wijayatunga",35,0.14
"1857",1999,"Vanni","Mannar","Total No of Valid Votes",24637,98.22
"1858",1999,"Vanni","Mannar","No of Rejected Votes",446,1.78
"1859",1999,"Vanni","Mannar","Total No of Votes Polled",25083,38.07
"1860",1999,"Vanni","Mannar","No of Registered Electors",65883,NA
"1861",1999,"Vanni","Vavuniya","Abdul Rasool",178,0.49
"1862",1999,"Vanni","Vavuniya","Alwis Weerakkody Premawardhana",27,0.07
"1863",1999,"Vanni","Vavuniya","Ariyawansha Dissanayaka",24,0.07
"1864",1999,"Vanni","Vavuniya","M.D. Nandana Gunathilaka",427,1.18
"1865",1999,"Vanni","Vavuniya","Kamal Karunadasa",42,0.12
"1866",1999,"Vanni","Vavuniya","Chandrika Bandaranaike Kumaratunga",6845,18.87
"1867",1999,"Vanni","Vavuniya","Tennyson Edirisuriya",142,0.39
"1868",1999,"Vanni","Vavuniya","W.V.M. Ranjith",257,0.71
"1869",1999,"Vanni","Vavuniya","Ranil Wickramasinghe",27621,76.13
"1870",1999,"Vanni","Vavuniya","Rajiva Wijesinha",326,0.9
"1871",1999,"Vanni","Vavuniya","Vasudeva Nanayakkara",293,0.81
"1872",1999,"Vanni","Vavuniya","Hudson Samarasinghe",45,0.12
"1873",1999,"Vanni","Vavuniya","Harishchandra Wijayatunga",55,0.15
"1874",1999,"Vanni","Vavuniya","Total No of Valid Votes",36282,97.4
"1875",1999,"Vanni","Vavuniya","No of Rejected Votes",968,2.6
"1876",1999,"Vanni","Vavuniya","Total No of Votes Polled",37250,42.83
"1877",1999,"Vanni","Vavuniya","No of Registered Electors",86970,NA
"1878",1999,"Vanni","Mullaitivu","Abdul Rasool",9,0.76
"1879",1999,"Vanni","Mullaitivu","Alwis Weerakkody Premawardhana",0,0
"1880",1999,"Vanni","Mullaitivu","Ariyawansha Dissanayaka",0,0
"1881",1999,"Vanni","Mullaitivu","M.D. Nandana Gunathilaka",15,1.27
"1882",1999,"Vanni","Mullaitivu","Kamal Karunadasa",2,0.17
"1883",1999,"Vanni","Mullaitivu","Chandrika Bandaranaike Kumaratunga",751,63.54
"1884",1999,"Vanni","Mullaitivu","Tennyson Edirisuriya",1,0.08
"1885",1999,"Vanni","Mullaitivu","W.V.M. Ranjith",6,0.51
"1886",1999,"Vanni","Mullaitivu","Ranil Wickramasinghe",389,32.91
"1887",1999,"Vanni","Mullaitivu","Rajiva Wijesinha",1,0.08
"1888",1999,"Vanni","Mullaitivu","Vasudeva Nanayakkara",4,0.34
"1889",1999,"Vanni","Mullaitivu","Hudson Samarasinghe",2,0.17
"1890",1999,"Vanni","Mullaitivu","Harishchandra Wijayatunga",2,0.17
"1891",1999,"Vanni","Mullaitivu","Total No of Valid Votes",1182,97.52
"1892",1999,"Vanni","Mullaitivu","No of Rejected Votes",30,2.48
"1893",1999,"Vanni","Mullaitivu","Total No of Votes Polled",1212,2.3
"1894",1999,"Vanni","Mullaitivu","No of Registered Electors",52688,NA
"1895",1999,"Vanni","Postal District Votes","Abdul Rasool",6,1.02
"1896",1999,"Vanni","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
"1897",1999,"Vanni","Postal District Votes","Ariyawansha Dissanayaka",0,0
"1898",1999,"Vanni","Postal District Votes","M.D. Nandana Gunathilaka",6,1.02
"1899",1999,"Vanni","Postal District Votes","Kamal Karunadasa",0,0
"1900",1999,"Vanni","Postal District Votes","Chandrika Bandaranaike Kumaratunga",160,27.16
"1901",1999,"Vanni","Postal District Votes","Tennyson Edirisuriya",0,0
"1902",1999,"Vanni","Postal District Votes","W.V.M. Ranjith",1,0.17
"1903",1999,"Vanni","Postal District Votes","Ranil Wickramasinghe",386,65.53
"1904",1999,"Vanni","Postal District Votes","Rajiva Wijesinha",1,0.17
"1905",1999,"Vanni","Postal District Votes","Vasudeva Nanayakkara",27,4.58
"1906",1999,"Vanni","Postal District Votes","Hudson Samarasinghe",1,0.17
"1907",1999,"Vanni","Postal District Votes","Harishchandra Wijayatunga",1,0.17
"1908",1999,"Vanni","Postal District Votes","Total No of Valid Votes",589,92.76
"1909",1999,"Vanni","Postal District Votes","No of Rejected Votes",46,7.24
"1910",1999,"Vanni","Postal District Votes","Total No of Votes Polled",635,NA
"1911",1999,"Vanni","Final District Results","Abdul Rasool",306,0.49
"1912",1999,"Vanni","Final District Results","Alwis Weerakkody Premawardhana",58,0.09
"1913",1999,"Vanni","Final District Results","Ariyawansha Dissanayaka",40,0.06
"1914",1999,"Vanni","Final District Results","M.D. Nandana Gunathilaka",482,0.77
"1915",1999,"Vanni","Final District Results","Kamal Karunadasa",83,0.13
"1916",1999,"Vanni","Final District Results","Chandrika Bandaranaike Kumaratunga",16202,25.84
"1917",1999,"Vanni","Final District Results","Tennyson Edirisuriya",234,0.37
"1918",1999,"Vanni","Final District Results","W.V.M. Ranjith",420,0.67
"1919",1999,"Vanni","Final District Results","Ranil Wickramasinghe",43803,69.87
"1920",1999,"Vanni","Final District Results","Rajiva Wijesinha",456,0.73
"1921",1999,"Vanni","Final District Results","Vasudeva Nanayakkara",444,0.71
"1922",1999,"Vanni","Final District Results","Hudson Samarasinghe",69,0.11
"1923",1999,"Vanni","Final District Results","Harishchandra Wijayatunga",93,0.15
"1924",1999,"Vanni","Final District Results","Total No of Valid Votes",62690,97.68
"1925",1999,"Vanni","Final District Results","No of Rejected Votes",1490,2.32
"1926",1999,"Vanni","Final District Results","Total No of Votes Polled",64180,31.22
"1927",1999,"Vanni","Final District Results","No of Registered Electors",205541,NA
"1928",1999,"Batticaloa","Kalkuda","Abdul Rasool",288,0.61
"1929",1999,"Batticaloa","Kalkuda","Alwis Weerakkody Premawardhana",26,0.06
"1930",1999,"Batticaloa","Kalkuda","Ariyawansha Dissanayaka",27,0.06
"1931",1999,"Batticaloa","Kalkuda","M.D. Nandana Gunathilaka",70,0.15
"1932",1999,"Batticaloa","Kalkuda","Kamal Karunadasa",130,0.28
"1933",1999,"Batticaloa","Kalkuda","Chandrika Bandaranaike Kumaratunga",21939,46.55
"1934",1999,"Batticaloa","Kalkuda","Tennyson Edirisuriya",381,0.81
"1935",1999,"Batticaloa","Kalkuda","W.V.M. Ranjith",623,1.32
"1936",1999,"Batticaloa","Kalkuda","Ranil Wickramasinghe",22614,47.99
"1937",1999,"Batticaloa","Kalkuda","Rajiva Wijesinha",665,1.41
"1938",1999,"Batticaloa","Kalkuda","Vasudeva Nanayakkara",183,0.39
"1939",1999,"Batticaloa","Kalkuda","Hudson Samarasinghe",86,0.18
"1940",1999,"Batticaloa","Kalkuda","Harishchandra Wijayatunga",95,0.2
"1941",1999,"Batticaloa","Kalkuda","Total No of Valid Votes",47127,97.83
"1942",1999,"Batticaloa","Kalkuda","No of Rejected Votes",1043,2.17
"1943",1999,"Batticaloa","Kalkuda","Total No of Votes Polled",48170,62.57
"1944",1999,"Batticaloa","Kalkuda","No of Registered Electors",76988,NA
"1945",1999,"Batticaloa","Batticaloa","Abdul Rasool",394,0.49
"1946",1999,"Batticaloa","Batticaloa","Alwis Weerakkody Premawardhana",41,0.05
"1947",1999,"Batticaloa","Batticaloa","Ariyawansha Dissanayaka",32,0.04
"1948",1999,"Batticaloa","Batticaloa","M.D. Nandana Gunathilaka",159,0.2
"1949",1999,"Batticaloa","Batticaloa","Kamal Karunadasa",148,0.18
"1950",1999,"Batticaloa","Batticaloa","Chandrika Bandaranaike Kumaratunga",29523,36.4
"1951",1999,"Batticaloa","Batticaloa","Tennyson Edirisuriya",269,0.33
"1952",1999,"Batticaloa","Batticaloa","W.V.M. Ranjith",550,0.68
"1953",1999,"Batticaloa","Batticaloa","Ranil Wickramasinghe",48700,60.05
"1954",1999,"Batticaloa","Batticaloa","Rajiva Wijesinha",687,0.85
"1955",1999,"Batticaloa","Batticaloa","Vasudeva Nanayakkara",406,0.5
"1956",1999,"Batticaloa","Batticaloa","Hudson Samarasinghe",89,0.11
"1957",1999,"Batticaloa","Batticaloa","Harishchandra Wijayatunga",100,0.12
"1958",1999,"Batticaloa","Batticaloa","Total No of Valid Votes",81098,97.89
"1959",1999,"Batticaloa","Batticaloa","No of Rejected Votes",1750,2.11
"1960",1999,"Batticaloa","Batticaloa","Total No of Votes Polled",82848,66.56
"1961",1999,"Batticaloa","Batticaloa","No of Registered Electors",124480,NA
"1962",1999,"Batticaloa","Paddiruppu","Abdul Rasool",37,0.09
"1963",1999,"Batticaloa","Paddiruppu","Alwis Weerakkody Premawardhana",22,0.06
"1964",1999,"Batticaloa","Paddiruppu","Ariyawansha Dissanayaka",18,0.05
"1965",1999,"Batticaloa","Paddiruppu","M.D. Nandana Gunathilaka",53,0.13
"1966",1999,"Batticaloa","Paddiruppu","Kamal Karunadasa",53,0.13
"1967",1999,"Batticaloa","Paddiruppu","Chandrika Bandaranaike Kumaratunga",6962,17.53
"1968",1999,"Batticaloa","Paddiruppu","Tennyson Edirisuriya",132,0.33
"1969",1999,"Batticaloa","Paddiruppu","W.V.M. Ranjith",354,0.89
"1970",1999,"Batticaloa","Paddiruppu","Ranil Wickramasinghe",31295,78.78
"1971",1999,"Batticaloa","Paddiruppu","Rajiva Wijesinha",484,1.22
"1972",1999,"Batticaloa","Paddiruppu","Vasudeva Nanayakkara",200,0.5
"1973",1999,"Batticaloa","Paddiruppu","Hudson Samarasinghe",59,0.15
"1974",1999,"Batticaloa","Paddiruppu","Harishchandra Wijayatunga",54,0.14
"1975",1999,"Batticaloa","Paddiruppu","Total No of Valid Votes",39723,97.86
"1976",1999,"Batticaloa","Paddiruppu","No of Rejected Votes",869,2.14
"1977",1999,"Batticaloa","Paddiruppu","Total No of Votes Polled",40592,59.06
"1978",1999,"Batticaloa","Paddiruppu","No of Registered Electors",68729,NA
"1979",1999,"Batticaloa","Postal District Votes","Abdul Rasool",31,1.42
"1980",1999,"Batticaloa","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
"1981",1999,"Batticaloa","Postal District Votes","Ariyawansha Dissanayaka",1,0.05
"1982",1999,"Batticaloa","Postal District Votes","M.D. Nandana Gunathilaka",8,0.37
"1983",1999,"Batticaloa","Postal District Votes","Kamal Karunadasa",0,0
"1984",1999,"Batticaloa","Postal District Votes","Chandrika Bandaranaike Kumaratunga",551,25.24
"1985",1999,"Batticaloa","Postal District Votes","Tennyson Edirisuriya",2,0.09
"1986",1999,"Batticaloa","Postal District Votes","W.V.M. Ranjith",1,0.05
"1987",1999,"Batticaloa","Postal District Votes","Ranil Wickramasinghe",1491,68.3
"1988",1999,"Batticaloa","Postal District Votes","Rajiva Wijesinha",2,0.09
"1989",1999,"Batticaloa","Postal District Votes","Vasudeva Nanayakkara",95,4.35
"1990",1999,"Batticaloa","Postal District Votes","Hudson Samarasinghe",0,0
"1991",1999,"Batticaloa","Postal District Votes","Harishchandra Wijayatunga",1,0.05
"1992",1999,"Batticaloa","Postal District Votes","Total No of Valid Votes",2183,96.25
"1993",1999,"Batticaloa","Postal District Votes","No of Rejected Votes",85,3.75
"1994",1999,"Batticaloa","Postal District Votes","Total No of Votes Polled",2268,NA
"1995",1999,"Batticaloa","Final District Results","Abdul Rasool",750,0.44
"1996",1999,"Batticaloa","Final District Results","Alwis Weerakkody Premawardhana",89,0.05
"1997",1999,"Batticaloa","Final District Results","Ariyawansha Dissanayaka",78,0.05
"1998",1999,"Batticaloa","Final District Results","M.D. Nandana Gunathilaka",290,0.17
"1999",1999,"Batticaloa","Final District Results","Kamal Karunadasa",331,0.19
"2000",1999,"Batticaloa","Final District Results","Chandrika Bandaranaike Kumaratunga",58975,34.66
"2001",1999,"Batticaloa","Final District Results","Tennyson Edirisuriya",784,0.46
"2002",1999,"Batticaloa","Final District Results","W.V.M. Ranjith",1528,0.9
"2003",1999,"Batticaloa","Final District Results","Ranil Wickramasinghe",104100,61.19
"2004",1999,"Batticaloa","Final District Results","Rajiva Wijesinha",1838,1.08
"2005",1999,"Batticaloa","Final District Results","Vasudeva Nanayakkara",884,0.52
"2006",1999,"Batticaloa","Final District Results","Hudson Samarasinghe",234,0.14
"2007",1999,"Batticaloa","Final District Results","Harishchandra Wijayatunga",250,0.15
"2008",1999,"Batticaloa","Final District Results","Total No of Valid Votes",170131,97.85
"2009",1999,"Batticaloa","Final District Results","No of Rejected Votes",3747,2.15
"2010",1999,"Batticaloa","Final District Results","Total No of Votes Polled",173878,64.35
"2011",1999,"Batticaloa","Final District Results","No of Registered Electors",270197,NA
"2012",1999,"Trincomalee","Seruwila","Abdul Rasool",73,0.19
"2013",1999,"Trincomalee","Seruwila","Alwis Weerakkody Premawardhana",21,0.06
"2014",1999,"Trincomalee","Seruwila","Ariyawansha Dissanayaka",21,0.06
"2015",1999,"Trincomalee","Seruwila","M.D. Nandana Gunathilaka",1515,4.01
"2016",1999,"Trincomalee","Seruwila","Kamal Karunadasa",65,0.17
"2017",1999,"Trincomalee","Seruwila","Chandrika Bandaranaike Kumaratunga",20781,54.96
"2018",1999,"Trincomalee","Seruwila","Tennyson Edirisuriya",181,0.48
"2019",1999,"Trincomalee","Seruwila","W.V.M. Ranjith",236,0.62
"2020",1999,"Trincomalee","Seruwila","Ranil Wickramasinghe",14551,38.49
"2021",1999,"Trincomalee","Seruwila","Rajiva Wijesinha",202,0.53
"2022",1999,"Trincomalee","Seruwila","Vasudeva Nanayakkara",37,0.1
"2023",1999,"Trincomalee","Seruwila","Hudson Samarasinghe",35,0.09
"2024",1999,"Trincomalee","Seruwila","Harishchandra Wijayatunga",90,0.24
"2025",1999,"Trincomalee","Seruwila","Total No of Valid Votes",37808,98.47
"2026",1999,"Trincomalee","Seruwila","No of Rejected Votes",586,1.53
"2027",1999,"Trincomalee","Seruwila","Total No of Votes Polled",38394,66.62
"2028",1999,"Trincomalee","Seruwila","No of Registered Electors",57634,NA
"2029",1999,"Trincomalee","Trincomalee","Abdul Rasool",201,0.46
"2030",1999,"Trincomalee","Trincomalee","Alwis Weerakkody Premawardhana",27,0.06
"2031",1999,"Trincomalee","Trincomalee","Ariyawansha Dissanayaka",30,0.07
"2032",1999,"Trincomalee","Trincomalee","M.D. Nandana Gunathilaka",573,1.31
"2033",1999,"Trincomalee","Trincomalee","Kamal Karunadasa",71,0.16
"2034",1999,"Trincomalee","Trincomalee","Chandrika Bandaranaike Kumaratunga",13807,31.56
"2035",1999,"Trincomalee","Trincomalee","Tennyson Edirisuriya",130,0.3
"2036",1999,"Trincomalee","Trincomalee","W.V.M. Ranjith",224,0.51
"2037",1999,"Trincomalee","Trincomalee","Ranil Wickramasinghe",28061,64.13
"2038",1999,"Trincomalee","Trincomalee","Rajiva Wijesinha",201,0.46
"2039",1999,"Trincomalee","Trincomalee","Vasudeva Nanayakkara",304,0.69
"2040",1999,"Trincomalee","Trincomalee","Hudson Samarasinghe",51,0.12
"2041",1999,"Trincomalee","Trincomalee","Harishchandra Wijayatunga",74,0.17
"2042",1999,"Trincomalee","Trincomalee","Total No of Valid Votes",43754,97.27
"2043",1999,"Trincomalee","Trincomalee","No of Rejected Votes",1227,2.73
"2044",1999,"Trincomalee","Trincomalee","Total No of Votes Polled",44981,58.05
"2045",1999,"Trincomalee","Trincomalee","No of Registered Electors",77484,NA
"2046",1999,"Trincomalee","Mutur","Abdul Rasool",298,0.72
"2047",1999,"Trincomalee","Mutur","Alwis Weerakkody Premawardhana",20,0.05
"2048",1999,"Trincomalee","Mutur","Ariyawansha Dissanayaka",18,0.04
"2049",1999,"Trincomalee","Mutur","M.D. Nandana Gunathilaka",120,0.29
"2050",1999,"Trincomalee","Mutur","Kamal Karunadasa",108,0.26
"2051",1999,"Trincomalee","Mutur","Chandrika Bandaranaike Kumaratunga",20908,50.6
"2052",1999,"Trincomalee","Mutur","Tennyson Edirisuriya",165,0.4
"2053",1999,"Trincomalee","Mutur","W.V.M. Ranjith",274,0.66
"2054",1999,"Trincomalee","Mutur","Ranil Wickramasinghe",18987,45.95
"2055",1999,"Trincomalee","Mutur","Rajiva Wijesinha",307,0.74
"2056",1999,"Trincomalee","Mutur","Vasudeva Nanayakkara",34,0.08
"2057",1999,"Trincomalee","Mutur","Hudson Samarasinghe",41,0.1
"2058",1999,"Trincomalee","Mutur","Harishchandra Wijayatunga",44,0.11
"2059",1999,"Trincomalee","Mutur","Total No of Valid Votes",41324,98.3
"2060",1999,"Trincomalee","Mutur","No of Rejected Votes",716,1.7
"2061",1999,"Trincomalee","Mutur","Total No of Votes Polled",42040,63.04
"2062",1999,"Trincomalee","Mutur","No of Registered Electors",66690,NA
"2063",1999,"Trincomalee","Postal District Votes","Abdul Rasool",27,0.85
"2064",1999,"Trincomalee","Postal District Votes","Alwis Weerakkody Premawardhana",1,0.03
"2065",1999,"Trincomalee","Postal District Votes","Ariyawansha Dissanayaka",3,0.09
"2066",1999,"Trincomalee","Postal District Votes","M.D. Nandana Gunathilaka",99,3.1
"2067",1999,"Trincomalee","Postal District Votes","Kamal Karunadasa",1,0.03
"2068",1999,"Trincomalee","Postal District Votes","Chandrika Bandaranaike Kumaratunga",1195,37.4
"2069",1999,"Trincomalee","Postal District Votes","Tennyson Edirisuriya",1,0.03
"2070",1999,"Trincomalee","Postal District Votes","W.V.M. Ranjith",1,0.03
"2071",1999,"Trincomalee","Postal District Votes","Ranil Wickramasinghe",1752,54.84
"2072",1999,"Trincomalee","Postal District Votes","Rajiva Wijesinha",3,0.09
"2073",1999,"Trincomalee","Postal District Votes","Vasudeva Nanayakkara",101,3.16
"2074",1999,"Trincomalee","Postal District Votes","Hudson Samarasinghe",1,0.03
"2075",1999,"Trincomalee","Postal District Votes","Harishchandra Wijayatunga",10,0.31
"2076",1999,"Trincomalee","Postal District Votes","Total No of Valid Votes",3195,96.58
"2077",1999,"Trincomalee","Postal District Votes","No of Rejected Votes",113,3.42
"2078",1999,"Trincomalee","Postal District Votes","Total No of Votes Polled",3308,NA
"2079",1999,"Trincomalee","Final District Results","Abdul Rasool",599,0.48
"2080",1999,"Trincomalee","Final District Results","Alwis Weerakkody Premawardhana",69,0.05
"2081",1999,"Trincomalee","Final District Results","Ariyawansha Dissanayaka",72,0.06
"2082",1999,"Trincomalee","Final District Results","M.D. Nandana Gunathilaka",2307,1.83
"2083",1999,"Trincomalee","Final District Results","Kamal Karunadasa",245,0.19
"2084",1999,"Trincomalee","Final District Results","Chandrika Bandaranaike Kumaratunga",56691,44.96
"2085",1999,"Trincomalee","Final District Results","Tennyson Edirisuriya",477,0.38
"2086",1999,"Trincomalee","Final District Results","W.V.M. Ranjith",735,0.58
"2087",1999,"Trincomalee","Final District Results","Ranil Wickramasinghe",63351,50.25
"2088",1999,"Trincomalee","Final District Results","Rajiva Wijesinha",713,0.57
"2089",1999,"Trincomalee","Final District Results","Vasudeva Nanayakkara",476,0.38
"2090",1999,"Trincomalee","Final District Results","Hudson Samarasinghe",128,0.1
"2091",1999,"Trincomalee","Final District Results","Harishchandra Wijayatunga",218,0.17
"2092",1999,"Trincomalee","Final District Results","Total No of Valid Votes",126081,97.95
"2093",1999,"Trincomalee","Final District Results","No of Rejected Votes",2642,2.05
"2094",1999,"Trincomalee","Final District Results","Total No of Votes Polled",128723,63.78
"2095",1999,"Trincomalee","Final District Results","No of Registered Electors",201808,NA
"2096",1999,"Digamadulla","Ampara","Abdul Rasool",94,0.1
"2097",1999,"Digamadulla","Ampara","Alwis Weerakkody Premawardhana",37,0.04
"2098",1999,"Digamadulla","Ampara","Ariyawansha Dissanayaka",36,0.04
"2099",1999,"Digamadulla","Ampara","M.D. Nandana Gunathilaka",3275,3.5
"2100",1999,"Digamadulla","Ampara","Kamal Karunadasa",172,0.18
"2101",1999,"Digamadulla","Ampara","Chandrika Bandaranaike Kumaratunga",48385,51.78
"2102",1999,"Digamadulla","Ampara","Tennyson Edirisuriya",364,0.39
"2103",1999,"Digamadulla","Ampara","W.V.M. Ranjith",497,0.53
"2104",1999,"Digamadulla","Ampara","Ranil Wickramasinghe",39712,42.5
"2105",1999,"Digamadulla","Ampara","Rajiva Wijesinha",496,0.53
"2106",1999,"Digamadulla","Ampara","Vasudeva Nanayakkara",93,0.1
"2107",1999,"Digamadulla","Ampara","Hudson Samarasinghe",79,0.08
"2108",1999,"Digamadulla","Ampara","Harishchandra Wijayatunga",206,0.22
"2109",1999,"Digamadulla","Ampara","Total No of Valid Votes",93446,98.38
"2110",1999,"Digamadulla","Ampara","No of Rejected Votes",1538,1.62
"2111",1999,"Digamadulla","Ampara","Total No of Votes Polled",94984,78.24
"2112",1999,"Digamadulla","Ampara","No of Registered Electors",121407,NA
"2113",1999,"Digamadulla","Sammanthurai","Abdul Rasool",137,0.3
"2114",1999,"Digamadulla","Sammanthurai","Alwis Weerakkody Premawardhana",11,0.02
"2115",1999,"Digamadulla","Sammanthurai","Ariyawansha Dissanayaka",8,0.02
"2116",1999,"Digamadulla","Sammanthurai","M.D. Nandana Gunathilaka",86,0.19
"2117",1999,"Digamadulla","Sammanthurai","Kamal Karunadasa",120,0.27
"2118",1999,"Digamadulla","Sammanthurai","Chandrika Bandaranaike Kumaratunga",28822,63.83
"2119",1999,"Digamadulla","Sammanthurai","Tennyson Edirisuriya",115,0.25
"2120",1999,"Digamadulla","Sammanthurai","W.V.M. Ranjith",191,0.42
"2121",1999,"Digamadulla","Sammanthurai","Ranil Wickramasinghe",15225,33.72
"2122",1999,"Digamadulla","Sammanthurai","Rajiva Wijesinha",219,0.49
"2123",1999,"Digamadulla","Sammanthurai","Vasudeva Nanayakkara",152,0.34
"2124",1999,"Digamadulla","Sammanthurai","Hudson Samarasinghe",34,0.08
"2125",1999,"Digamadulla","Sammanthurai","Harishchandra Wijayatunga",34,0.08
"2126",1999,"Digamadulla","Sammanthurai","Total No of Valid Votes",45154,98.47
"2127",1999,"Digamadulla","Sammanthurai","No of Rejected Votes",701,1.53
"2128",1999,"Digamadulla","Sammanthurai","Total No of Votes Polled",45855,80.97
"2129",1999,"Digamadulla","Sammanthurai","No of Registered Electors",56629,NA
"2130",1999,"Digamadulla","Kalmunai","Abdul Rasool",129,0.3
"2131",1999,"Digamadulla","Kalmunai","Alwis Weerakkody Premawardhana",10,0.02
"2132",1999,"Digamadulla","Kalmunai","Ariyawansha Dissanayaka",7,0.02
"2133",1999,"Digamadulla","Kalmunai","M.D. Nandana Gunathilaka",34,0.08
"2134",1999,"Digamadulla","Kalmunai","Kamal Karunadasa",65,0.15
"2135",1999,"Digamadulla","Kalmunai","Chandrika Bandaranaike Kumaratunga",23773,55.38
"2136",1999,"Digamadulla","Kalmunai","Tennyson Edirisuriya",112,0.26
"2137",1999,"Digamadulla","Kalmunai","W.V.M. Ranjith",149,0.35
"2138",1999,"Digamadulla","Kalmunai","Ranil Wickramasinghe",18390,42.84
"2139",1999,"Digamadulla","Kalmunai","Rajiva Wijesinha",136,0.32
"2140",1999,"Digamadulla","Kalmunai","Vasudeva Nanayakkara",79,0.18
"2141",1999,"Digamadulla","Kalmunai","Hudson Samarasinghe",22,0.05
"2142",1999,"Digamadulla","Kalmunai","Harishchandra Wijayatunga",18,0.04
"2143",1999,"Digamadulla","Kalmunai","Total No of Valid Votes",42924,98.38
"2144",1999,"Digamadulla","Kalmunai","No of Rejected Votes",707,1.62
"2145",1999,"Digamadulla","Kalmunai","Total No of Votes Polled",43631,78.77
"2146",1999,"Digamadulla","Kalmunai","No of Registered Electors",55387,NA
"2147",1999,"Digamadulla","Pottuvil","Abdul Rasool",284,0.34
"2148",1999,"Digamadulla","Pottuvil","Alwis Weerakkody Premawardhana",22,0.03
"2149",1999,"Digamadulla","Pottuvil","Ariyawansha Dissanayaka",40,0.05
"2150",1999,"Digamadulla","Pottuvil","M.D. Nandana Gunathilaka",427,0.51
"2151",1999,"Digamadulla","Pottuvil","Kamal Karunadasa",162,0.2
"2152",1999,"Digamadulla","Pottuvil","Chandrika Bandaranaike Kumaratunga",46341,55.89
"2153",1999,"Digamadulla","Pottuvil","Tennyson Edirisuriya",231,0.28
"2154",1999,"Digamadulla","Pottuvil","W.V.M. Ranjith",437,0.53
"2155",1999,"Digamadulla","Pottuvil","Ranil Wickramasinghe",34407,41.5
"2156",1999,"Digamadulla","Pottuvil","Rajiva Wijesinha",339,0.41
"2157",1999,"Digamadulla","Pottuvil","Vasudeva Nanayakkara",116,0.14
"2158",1999,"Digamadulla","Pottuvil","Hudson Samarasinghe",34,0.04
"2159",1999,"Digamadulla","Pottuvil","Harishchandra Wijayatunga",76,0.09
"2160",1999,"Digamadulla","Pottuvil","Total No of Valid Votes",82916,98.39
"2161",1999,"Digamadulla","Pottuvil","No of Rejected Votes",1360,1.61
"2162",1999,"Digamadulla","Pottuvil","Total No of Votes Polled",84276,76.35
"2163",1999,"Digamadulla","Pottuvil","No of Registered Electors",110386,NA
"2164",1999,"Digamadulla","Postal District Votes","Abdul Rasool",19,0.41
"2165",1999,"Digamadulla","Postal District Votes","Alwis Weerakkody Premawardhana",0,0
"2166",1999,"Digamadulla","Postal District Votes","Ariyawansha Dissanayaka",2,0.04
"2167",1999,"Digamadulla","Postal District Votes","M.D. Nandana Gunathilaka",246,5.28
"2168",1999,"Digamadulla","Postal District Votes","Kamal Karunadasa",0,0
"2169",1999,"Digamadulla","Postal District Votes","Chandrika Bandaranaike Kumaratunga",2272,48.76
"2170",1999,"Digamadulla","Postal District Votes","Tennyson Edirisuriya",1,0.02
"2171",1999,"Digamadulla","Postal District Votes","W.V.M. Ranjith",1,0.02
"2172",1999,"Digamadulla","Postal District Votes","Ranil Wickramasinghe",2071,44.44
