"","Year","District","Electorate","ColNames","Votes","Percentage"
"1223",2015,"Mahanuwara","Gampola","Wimal Geeganage",11,0.01
"1224",2015,"Mahanuwara","Gampola","Sirithunga Jayasuriya",61,0.08
"1225",2015,"Mahanuwara","Gampola","M. B. Theminimulla",37,0.05
"1226",2015,"Mahanuwara","Gampola","Pani Wijesiriwardane",43,0.05
"1227",2015,"Mahanuwara","Gampola","Duminda Nagamuwa",65,0.08
"1228",2015,"Mahanuwara","Gampola","Panagoda Don Prince Soloman Anura Liyanage",132,0.17
"1229",2015,"Mahanuwara","Gampola","Maithripala Sirisena",45328,56.81
"1230",2015,"Mahanuwara","Gampola","Ruwanthilaka Peduru Arachchi",131,0.16
"1231",2015,"Mahanuwara","Gampola","Anuruddha Polgampala",39,0.05
"1232",2015,"Mahanuwara","Gampola","Baththaramulle Seelarathana Thero",22,0.03
"1233",2015,"Mahanuwara","Gampola","Sarath Manamendra",50,0.06
"1234",2015,"Mahanuwara","Gampola","Arachchige Rathnayaka Sirisena",151,0.19
"1235",2015,"Mahanuwara","Gampola","Mahinda Rajapaksha",33293,41.73
"1236",2015,"Mahanuwara","Gampola","Namal Rajapaksa",130,0.16
"1237",2015,"Mahanuwara","Gampola","Sundaram Mahendran",29,0.04
"1238",2015,"Mahanuwara","Gampola","Jayantha Kulathunga",20,0.03
"1239",2015,"Mahanuwara","Gampola","Total No of Valid Votes",79785,98.74
"1240",2015,"Mahanuwara","Gampola","No of Rejected Votes",1020,1.26
"1241",2015,"Mahanuwara","Gampola","Total No of Votes Polled",80805,79.05
"1242",2015,"Mahanuwara","Gampola","No of Registered Electors",102219,NA
"1243",2015,"Mahanuwara","Nawalapitiya","Aithurus Mohamed Illias",95,0.13
"1244",2015,"Mahanuwara","Nawalapitiya","Ibrahim Miflar",128,0.17
"1245",2015,"Mahanuwara","Nawalapitiya","Prasanna Priyankara",22,0.03
"1246",2015,"Mahanuwara","Nawalapitiya","Wimal Geeganage",10,0.01
"1247",2015,"Mahanuwara","Nawalapitiya","Sirithunga Jayasuriya",105,0.14
"1248",2015,"Mahanuwara","Nawalapitiya","M. B. Theminimulla",25,0.03
"1249",2015,"Mahanuwara","Nawalapitiya","Pani Wijesiriwardane",42,0.06
"1250",2015,"Mahanuwara","Nawalapitiya","Duminda Nagamuwa",70,0.09
"1251",2015,"Mahanuwara","Nawalapitiya","Panagoda Don Prince Soloman Anura Liyanage",127,0.17
"1252",2015,"Mahanuwara","Nawalapitiya","Maithripala Sirisena",40233,54.25
"1253",2015,"Mahanuwara","Nawalapitiya","Ruwanthilaka Peduru Arachchi",144,0.19
"1254",2015,"Mahanuwara","Nawalapitiya","Anuruddha Polgampala",42,0.06
"1255",2015,"Mahanuwara","Nawalapitiya","Baththaramulle Seelarathana Thero",44,0.06
"1256",2015,"Mahanuwara","Nawalapitiya","Sarath Manamendra",74,0.1
"1257",2015,"Mahanuwara","Nawalapitiya","Arachchige Rathnayaka Sirisena",173,0.23
"1258",2015,"Mahanuwara","Nawalapitiya","Mahinda Rajapaksha",32619,43.98
"1259",2015,"Mahanuwara","Nawalapitiya","Namal Rajapaksa",146,0.2
"1260",2015,"Mahanuwara","Nawalapitiya","Sundaram Mahendran",37,0.05
"1261",2015,"Mahanuwara","Nawalapitiya","Jayantha Kulathunga",26,0.04
"1262",2015,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",74162,98.16
"1263",2015,"Mahanuwara","Nawalapitiya","No of Rejected Votes",1393,1.84
"1264",2015,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",75555,79.06
"1265",2015,"Mahanuwara","Nawalapitiya","No of Registered Electors",95567,NA
"1266",2015,"Mahanuwara","Postal District Votes","Aithurus Mohamed Illias",10,0.03
"1267",2015,"Mahanuwara","Postal District Votes","Ibrahim Miflar",4,0.01
"1268",2015,"Mahanuwara","Postal District Votes","Prasanna Priyankara",2,0.01
"1269",2015,"Mahanuwara","Postal District Votes","Wimal Geeganage",3,0.01
"1270",2015,"Mahanuwara","Postal District Votes","Sirithunga Jayasuriya",9,0.02
"1271",2015,"Mahanuwara","Postal District Votes","M. B. Theminimulla",4,0.01
"1272",2015,"Mahanuwara","Postal District Votes","Pani Wijesiriwardane",5,0.01
"1273",2015,"Mahanuwara","Postal District Votes","Duminda Nagamuwa",32,0.09
"1274",2015,"Mahanuwara","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",7,0.02
"1275",2015,"Mahanuwara","Postal District Votes","Maithripala Sirisena",19100,51.47
"1276",2015,"Mahanuwara","Postal District Votes","Ruwanthilaka Peduru Arachchi",3,0.01
"1277",2015,"Mahanuwara","Postal District Votes","Anuruddha Polgampala",3,0.01
"1278",2015,"Mahanuwara","Postal District Votes","Baththaramulle Seelarathana Thero",15,0.04
"1279",2015,"Mahanuwara","Postal District Votes","Sarath Manamendra",5,0.01
"1280",2015,"Mahanuwara","Postal District Votes","Arachchige Rathnayaka Sirisena",11,0.03
"1281",2015,"Mahanuwara","Postal District Votes","Mahinda Rajapaksha",17880,48.18
"1282",2015,"Mahanuwara","Postal District Votes","Namal Rajapaksa",13,0.04
"1283",2015,"Mahanuwara","Postal District Votes","Sundaram Mahendran",2,0.01
"1284",2015,"Mahanuwara","Postal District Votes","Jayantha Kulathunga",4,0.01
"1285",2015,"Mahanuwara","Postal District Votes","Total No of Valid Votes",37112,98.4
"1286",2015,"Mahanuwara","Postal District Votes","No of Rejected Votes",602,1.6
"1287",2015,"Mahanuwara","Postal District Votes","Total No of Votes Polled",37714,98.26
"1288",2015,"Mahanuwara","Postal District Votes","No of Registered Electors",38382,NA
"1289",2015,"Mahanuwara","Final District Results","Aithurus Mohamed Illias",799,0.09
"1290",2015,"Mahanuwara","Final District Results","Ibrahim Miflar",1103,0.13
"1291",2015,"Mahanuwara","Final District Results","Prasanna Priyankara",182,0.02
"1292",2015,"Mahanuwara","Final District Results","Wimal Geeganage",116,0.01
"1293",2015,"Mahanuwara","Final District Results","Sirithunga Jayasuriya",628,0.07
"1294",2015,"Mahanuwara","Final District Results","M. B. Theminimulla",312,0.04
"1295",2015,"Mahanuwara","Final District Results","Pani Wijesiriwardane",318,0.04
"1296",2015,"Mahanuwara","Final District Results","Duminda Nagamuwa",723,0.08
"1297",2015,"Mahanuwara","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",1028,0.12
"1298",2015,"Mahanuwara","Final District Results","Maithripala Sirisena",466994,54.56
"1299",2015,"Mahanuwara","Final District Results","Ruwanthilaka Peduru Arachchi",1003,0.12
"1300",2015,"Mahanuwara","Final District Results","Anuruddha Polgampala",328,0.04
"1301",2015,"Mahanuwara","Final District Results","Baththaramulle Seelarathana Thero",277,0.03
"1302",2015,"Mahanuwara","Final District Results","Sarath Manamendra",554,0.06
"1303",2015,"Mahanuwara","Final District Results","Arachchige Rathnayaka Sirisena",1306,0.15
"1304",2015,"Mahanuwara","Final District Results","Mahinda Rajapaksha",378585,44.23
"1305",2015,"Mahanuwara","Final District Results","Namal Rajapaksa",1204,0.14
"1306",2015,"Mahanuwara","Final District Results","Sundaram Mahendran",285,0.03
"1307",2015,"Mahanuwara","Final District Results","Jayantha Kulathunga",163,0.02
"1308",2015,"Mahanuwara","Final District Results","Total No of Valid Votes",855908,98.73
"1309",2015,"Mahanuwara","Final District Results","No of Rejected Votes",10993,1.27
"1310",2015,"Mahanuwara","Final District Results","Total No of Votes Polled",866901,82.63
"1311",2015,"Mahanuwara","Final District Results","No of Registered Electors",1049160,NA
"1312",2015,"Matale","Dambulla","Aithurus Mohamed Illias",90,0.09
"1313",2015,"Matale","Dambulla","Ibrahim Miflar",104,0.1
"1314",2015,"Matale","Dambulla","Prasanna Priyankara",25,0.02
"1315",2015,"Matale","Dambulla","Wimal Geeganage",15,0.01
"1316",2015,"Matale","Dambulla","Sirithunga Jayasuriya",66,0.07
"1317",2015,"Matale","Dambulla","M. B. Theminimulla",36,0.04
"1318",2015,"Matale","Dambulla","Pani Wijesiriwardane",27,0.03
"1319",2015,"Matale","Dambulla","Duminda Nagamuwa",79,0.08
"1320",2015,"Matale","Dambulla","Panagoda Don Prince Soloman Anura Liyanage",92,0.09
"1321",2015,"Matale","Dambulla","Maithripala Sirisena",42652,42.03
"1322",2015,"Matale","Dambulla","Ruwanthilaka Peduru Arachchi",74,0.07
"1323",2015,"Matale","Dambulla","Anuruddha Polgampala",36,0.04
"1324",2015,"Matale","Dambulla","Baththaramulle Seelarathana Thero",30,0.03
"1325",2015,"Matale","Dambulla","Sarath Manamendra",75,0.07
"1326",2015,"Matale","Dambulla","Arachchige Rathnayaka Sirisena",205,0.2
"1327",2015,"Matale","Dambulla","Mahinda Rajapaksha",57657,56.82
"1328",2015,"Matale","Dambulla","Namal Rajapaksa",158,0.16
"1329",2015,"Matale","Dambulla","Sundaram Mahendran",24,0.02
"1330",2015,"Matale","Dambulla","Jayantha Kulathunga",27,0.03
"1331",2015,"Matale","Dambulla","Total No of Valid Votes",101472,98.95
"1332",2015,"Matale","Dambulla","No of Rejected Votes",1074,1.05
"1333",2015,"Matale","Dambulla","Total No of Votes Polled",102546,77.79
"1334",2015,"Matale","Dambulla","No of Registered Electors",131831,NA
"1335",2015,"Matale","Laggala","Aithurus Mohamed Illias",52,0.09
"1336",2015,"Matale","Laggala","Ibrahim Miflar",59,0.11
"1337",2015,"Matale","Laggala","Prasanna Priyankara",13,0.02
"1338",2015,"Matale","Laggala","Wimal Geeganage",10,0.02
"1339",2015,"Matale","Laggala","Sirithunga Jayasuriya",42,0.07
"1340",2015,"Matale","Laggala","M. B. Theminimulla",22,0.04
"1341",2015,"Matale","Laggala","Pani Wijesiriwardane",11,0.02
"1342",2015,"Matale","Laggala","Duminda Nagamuwa",39,0.07
"1343",2015,"Matale","Laggala","Panagoda Don Prince Soloman Anura Liyanage",73,0.13
"1344",2015,"Matale","Laggala","Maithripala Sirisena",21511,38.29
"1345",2015,"Matale","Laggala","Ruwanthilaka Peduru Arachchi",72,0.13
"1346",2015,"Matale","Laggala","Anuruddha Polgampala",30,0.05
"1347",2015,"Matale","Laggala","Baththaramulle Seelarathana Thero",12,0.02
"1348",2015,"Matale","Laggala","Sarath Manamendra",50,0.09
"1349",2015,"Matale","Laggala","Arachchige Rathnayaka Sirisena",175,0.31
"1350",2015,"Matale","Laggala","Mahinda Rajapaksha",33821,60.2
"1351",2015,"Matale","Laggala","Namal Rajapaksa",136,0.24
"1352",2015,"Matale","Laggala","Sundaram Mahendran",33,0.06
"1353",2015,"Matale","Laggala","Jayantha Kulathunga",17,0.03
"1354",2015,"Matale","Laggala","Total No of Valid Votes",56178,98.98
"1355",2015,"Matale","Laggala","No of Rejected Votes",581,1.02
"1356",2015,"Matale","Laggala","Total No of Votes Polled",56759,80.71
"1357",2015,"Matale","Laggala","No of Registered Electors",70323,NA
"1358",2015,"Matale","Matale","Aithurus Mohamed Illias",77,0.12
"1359",2015,"Matale","Matale","Ibrahim Miflar",91,0.14
"1360",2015,"Matale","Matale","Prasanna Priyankara",11,0.02
"1361",2015,"Matale","Matale","Wimal Geeganage",14,0.02
"1362",2015,"Matale","Matale","Sirithunga Jayasuriya",72,0.11
"1363",2015,"Matale","Matale","M. B. Theminimulla",25,0.04
"1364",2015,"Matale","Matale","Pani Wijesiriwardane",28,0.04
"1365",2015,"Matale","Matale","Duminda Nagamuwa",54,0.08
"1366",2015,"Matale","Matale","Panagoda Don Prince Soloman Anura Liyanage",101,0.16
"1367",2015,"Matale","Matale","Maithripala Sirisena",36052,56.65
"1368",2015,"Matale","Matale","Ruwanthilaka Peduru Arachchi",96,0.15
"1369",2015,"Matale","Matale","Anuruddha Polgampala",40,0.06
"1370",2015,"Matale","Matale","Baththaramulle Seelarathana Thero",15,0.02
"1371",2015,"Matale","Matale","Sarath Manamendra",44,0.07
"1372",2015,"Matale","Matale","Arachchige Rathnayaka Sirisena",123,0.19
"1373",2015,"Matale","Matale","Mahinda Rajapaksha",26684,41.93
"1374",2015,"Matale","Matale","Namal Rajapaksa",65,0.1
"1375",2015,"Matale","Matale","Sundaram Mahendran",36,0.06
"1376",2015,"Matale","Matale","Jayantha Kulathunga",9,0.01
"1377",2015,"Matale","Matale","Total No of Valid Votes",63637,98.8
"1378",2015,"Matale","Matale","No of Rejected Votes",773,1.2
"1379",2015,"Matale","Matale","Total No of Votes Polled",64410,76.47
"1380",2015,"Matale","Matale","No of Registered Electors",84225,NA
"1381",2015,"Matale","Rattota","Aithurus Mohamed Illias",86,0.12
"1382",2015,"Matale","Rattota","Ibrahim Miflar",134,0.19
"1383",2015,"Matale","Rattota","Prasanna Priyankara",34,0.05
"1384",2015,"Matale","Rattota","Wimal Geeganage",17,0.02
"1385",2015,"Matale","Rattota","Sirithunga Jayasuriya",102,0.14
"1386",2015,"Matale","Rattota","M. B. Theminimulla",36,0.05
"1387",2015,"Matale","Rattota","Pani Wijesiriwardane",31,0.04
"1388",2015,"Matale","Rattota","Duminda Nagamuwa",72,0.1
"1389",2015,"Matale","Rattota","Panagoda Don Prince Soloman Anura Liyanage",125,0.18
"1390",2015,"Matale","Rattota","Maithripala Sirisena",37319,52.7
"1391",2015,"Matale","Rattota","Ruwanthilaka Peduru Arachchi",134,0.19
"1392",2015,"Matale","Rattota","Anuruddha Polgampala",45,0.06
"1393",2015,"Matale","Rattota","Baththaramulle Seelarathana Thero",28,0.04
"1394",2015,"Matale","Rattota","Sarath Manamendra",71,0.1
"1395",2015,"Matale","Rattota","Arachchige Rathnayaka Sirisena",141,0.2
"1396",2015,"Matale","Rattota","Mahinda Rajapaksha",32235,45.52
"1397",2015,"Matale","Rattota","Namal Rajapaksa",137,0.19
"1398",2015,"Matale","Rattota","Sundaram Mahendran",40,0.06
"1399",2015,"Matale","Rattota","Jayantha Kulathunga",25,0.04
"1400",2015,"Matale","Rattota","Total No of Valid Votes",70812,98.5
"1401",2015,"Matale","Rattota","No of Rejected Votes",1079,1.5
"1402",2015,"Matale","Rattota","Total No of Votes Polled",71891,77.06
"1403",2015,"Matale","Rattota","No of Registered Electors",93296,NA
"1404",2015,"Matale","Postal District Votes","Aithurus Mohamed Illias",1,0.01
"1405",2015,"Matale","Postal District Votes","Ibrahim Miflar",4,0.02
"1406",2015,"Matale","Postal District Votes","Prasanna Priyankara",4,0.02
"1407",2015,"Matale","Postal District Votes","Wimal Geeganage",1,0.01
"1408",2015,"Matale","Postal District Votes","Sirithunga Jayasuriya",3,0.02
"1409",2015,"Matale","Postal District Votes","M. B. Theminimulla",0,0
"1410",2015,"Matale","Postal District Votes","Pani Wijesiriwardane",0,0
"1411",2015,"Matale","Postal District Votes","Duminda Nagamuwa",7,0.04
"1412",2015,"Matale","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",3,0.02
"1413",2015,"Matale","Postal District Votes","Maithripala Sirisena",8394,49.6
"1414",2015,"Matale","Postal District Votes","Ruwanthilaka Peduru Arachchi",4,0.02
"1415",2015,"Matale","Postal District Votes","Anuruddha Polgampala",1,0.01
"1416",2015,"Matale","Postal District Votes","Baththaramulle Seelarathana Thero",3,0.02
"1417",2015,"Matale","Postal District Votes","Sarath Manamendra",1,0.01
"1418",2015,"Matale","Postal District Votes","Arachchige Rathnayaka Sirisena",5,0.03
"1419",2015,"Matale","Postal District Votes","Mahinda Rajapaksha",8483,50.13
"1420",2015,"Matale","Postal District Votes","Namal Rajapaksa",4,0.02
"1421",2015,"Matale","Postal District Votes","Sundaram Mahendran",2,0.01
"1422",2015,"Matale","Postal District Votes","Jayantha Kulathunga",3,0.02
"1423",2015,"Matale","Postal District Votes","Total No of Valid Votes",16923,99.14
"1424",2015,"Matale","Postal District Votes","No of Rejected Votes",146,0.86
"1425",2015,"Matale","Postal District Votes","Total No of Votes Polled",17069,98.49
"1426",2015,"Matale","Postal District Votes","No of Registered Electors",17330,NA
"1427",2015,"Matale","Final District Results","Aithurus Mohamed Illias",306,0.1
"1428",2015,"Matale","Final District Results","Ibrahim Miflar",392,0.13
"1429",2015,"Matale","Final District Results","Prasanna Priyankara",87,0.03
"1430",2015,"Matale","Final District Results","Wimal Geeganage",57,0.02
"1431",2015,"Matale","Final District Results","Sirithunga Jayasuriya",285,0.09
"1432",2015,"Matale","Final District Results","M. B. Theminimulla",119,0.04
"1433",2015,"Matale","Final District Results","Pani Wijesiriwardane",97,0.03
"1434",2015,"Matale","Final District Results","Duminda Nagamuwa",251,0.08
"1435",2015,"Matale","Final District Results","Panagoda Don Prince Soloman Anura Liyanage",394,0.13
"1436",2015,"Matale","Final District Results","Maithripala Sirisena",145928,47.22
"1437",2015,"Matale","Final District Results","Ruwanthilaka Peduru Arachchi",380,0.12
"1438",2015,"Matale","Final District Results","Anuruddha Polgampala",152,0.05
"1439",2015,"Matale","Final District Results","Baththaramulle Seelarathana Thero",88,0.03
"1440",2015,"Matale","Final District Results","Sarath Manamendra",241,0.08
"1441",2015,"Matale","Final District Results","Arachchige Rathnayaka Sirisena",649,0.21
"1442",2015,"Matale","Final District Results","Mahinda Rajapaksha",158880,51.41
"1443",2015,"Matale","Final District Results","Namal Rajapaksa",500,0.16
"1444",2015,"Matale","Final District Results","Sundaram Mahendran",135,0.04
"1445",2015,"Matale","Final District Results","Jayantha Kulathunga",81,0.03
"1446",2015,"Matale","Final District Results","Total No of Valid Votes",309022,98.83
"1447",2015,"Matale","Final District Results","No of Rejected Votes",3653,1.17
"1448",2015,"Matale","Final District Results","Total No of Votes Polled",312675,82.35
"1449",2015,"Matale","Final District Results","No of Registered Electors",379675,NA
"1450",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Aithurus Mohamed Illias",246,0.1
"1451",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ibrahim Miflar",705,0.3
"1452",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Prasanna Priyankara",112,0.05
"1453",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Wimal Geeganage",71,0.03
"1454",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Sirithunga Jayasuriya",469,0.2
"1455",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","M. B. Theminimulla",199,0.08
"1456",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Pani Wijesiriwardane",195,0.08
"1457",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Duminda Nagamuwa",285,0.12
"1458",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Panagoda Don Prince Soloman Anura Liyanage",831,0.35
"1459",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Maithripala Sirisena",171578,73.01
"1460",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Ruwanthilaka Peduru Arachchi",730,0.31
"1461",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Anuruddha Polgampala",250,0.11
"1462",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Baththaramulle Seelarathana Thero",141,0.06
"1463",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Sarath Manamendra",282,0.12
"1464",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Arachchige Rathnayaka Sirisena",493,0.21
"1465",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mahinda Rajapaksha",57718,24.56
"1466",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Namal Rajapaksa",479,0.2
"1467",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Sundaram Mahendran",156,0.07
"1468",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Jayantha Kulathunga",56,0.02
"1469",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",234996,98.35
"1470",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",3939,1.65
"1471",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",238935,78.9
"1472",2015,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",302836,NA
"1473",2015,"Nuwara-Eliya","Kotmale","Aithurus Mohamed Illias",62,0.1
"1474",2015,"Nuwara-Eliya","Kotmale","Ibrahim Miflar",93,0.15
"1475",2015,"Nuwara-Eliya","Kotmale","Prasanna Priyankara",16,0.03
"1476",2015,"Nuwara-Eliya","Kotmale","Wimal Geeganage",14,0.02
"1477",2015,"Nuwara-Eliya","Kotmale","Sirithunga Jayasuriya",87,0.14
"1478",2015,"Nuwara-Eliya","Kotmale","M. B. Theminimulla",27,0.04
"1479",2015,"Nuwara-Eliya","Kotmale","Pani Wijesiriwardane",27,0.04
"1480",2015,"Nuwara-Eliya","Kotmale","Duminda Nagamuwa",44,0.07
"1481",2015,"Nuwara-Eliya","Kotmale","Panagoda Don Prince Soloman Anura Liyanage",133,0.22
"1482",2015,"Nuwara-Eliya","Kotmale","Maithripala Sirisena",36343,59.48
"1483",2015,"Nuwara-Eliya","Kotmale","Ruwanthilaka Peduru Arachchi",115,0.19
"1484",2015,"Nuwara-Eliya","Kotmale","Anuruddha Polgampala",38,0.06
"1485",2015,"Nuwara-Eliya","Kotmale","Baththaramulle Seelarathana Thero",19,0.03
"1486",2015,"Nuwara-Eliya","Kotmale","Sarath Manamendra",42,0.07
"1487",2015,"Nuwara-Eliya","Kotmale","Arachchige Rathnayaka Sirisena",97,0.16
"1488",2015,"Nuwara-Eliya","Kotmale","Mahinda Rajapaksha",23821,38.99
"1489",2015,"Nuwara-Eliya","Kotmale","Namal Rajapaksa",92,0.15
"1490",2015,"Nuwara-Eliya","Kotmale","Sundaram Mahendran",19,0.03
"1491",2015,"Nuwara-Eliya","Kotmale","Jayantha Kulathunga",10,0.02
"1492",2015,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",61099,98.36
"1493",2015,"Nuwara-Eliya","Kotmale","No of Rejected Votes",1018,1.64
"1494",2015,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",62117,79.57
"1495",2015,"Nuwara-Eliya","Kotmale","No of Registered Electors",78068,NA
"1496",2015,"Nuwara-Eliya","Hanguranketha","Aithurus Mohamed Illias",79,0.15
"1497",2015,"Nuwara-Eliya","Hanguranketha","Ibrahim Miflar",97,0.18
"1498",2015,"Nuwara-Eliya","Hanguranketha","Prasanna Priyankara",12,0.02
"1499",2015,"Nuwara-Eliya","Hanguranketha","Wimal Geeganage",13,0.02
"1500",2015,"Nuwara-Eliya","Hanguranketha","Sirithunga Jayasuriya",86,0.16
"1501",2015,"Nuwara-Eliya","Hanguranketha","M. B. Theminimulla",18,0.03
"1502",2015,"Nuwara-Eliya","Hanguranketha","Pani Wijesiriwardane",21,0.04
"1503",2015,"Nuwara-Eliya","Hanguranketha","Duminda Nagamuwa",39,0.07
"1504",2015,"Nuwara-Eliya","Hanguranketha","Panagoda Don Prince Soloman Anura Liyanage",97,0.18
"1505",2015,"Nuwara-Eliya","Hanguranketha","Maithripala Sirisena",25645,47.53
"1506",2015,"Nuwara-Eliya","Hanguranketha","Ruwanthilaka Peduru Arachchi",85,0.16
"1507",2015,"Nuwara-Eliya","Hanguranketha","Anuruddha Polgampala",23,0.04
"1508",2015,"Nuwara-Eliya","Hanguranketha","Baththaramulle Seelarathana Thero",17,0.03
"1509",2015,"Nuwara-Eliya","Hanguranketha","Sarath Manamendra",51,0.09
"1510",2015,"Nuwara-Eliya","Hanguranketha","Arachchige Rathnayaka Sirisena",122,0.23
"1511",2015,"Nuwara-Eliya","Hanguranketha","Mahinda Rajapaksha",27389,50.76
"1512",2015,"Nuwara-Eliya","Hanguranketha","Namal Rajapaksa",113,0.21
"1513",2015,"Nuwara-Eliya","Hanguranketha","Sundaram Mahendran",35,0.06
"1514",2015,"Nuwara-Eliya","Hanguranketha","Jayantha Kulathunga",14,0.03
"1515",2015,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",53956,98.07
"1516",2015,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",1064,1.93
"1517",2015,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",55020,77.44
"1518",2015,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",71053,NA
"1519",2015,"Nuwara-Eliya","Walapane","Aithurus Mohamed Illias",72,0.11
"1520",2015,"Nuwara-Eliya","Walapane","Ibrahim Miflar",155,0.24
"1521",2015,"Nuwara-Eliya","Walapane","Prasanna Priyankara",12,0.02
"1522",2015,"Nuwara-Eliya","Walapane","Wimal Geeganage",12,0.02
"1523",2015,"Nuwara-Eliya","Walapane","Sirithunga Jayasuriya",84,0.13
"1524",2015,"Nuwara-Eliya","Walapane","M. B. Theminimulla",26,0.04
"1525",2015,"Nuwara-Eliya","Walapane","Pani Wijesiriwardane",44,0.07
"1526",2015,"Nuwara-Eliya","Walapane","Duminda Nagamuwa",64,0.1
"1527",2015,"Nuwara-Eliya","Walapane","Panagoda Don Prince Soloman Anura Liyanage",128,0.2
"1528",2015,"Nuwara-Eliya","Walapane","Maithripala Sirisena",32340,50.59
"1529",2015,"Nuwara-Eliya","Walapane","Ruwanthilaka Peduru Arachchi",136,0.21
"1530",2015,"Nuwara-Eliya","Walapane","Anuruddha Polgampala",38,0.06
"1531",2015,"Nuwara-Eliya","Walapane","Baththaramulle Seelarathana Thero",21,0.03
"1532",2015,"Nuwara-Eliya","Walapane","Sarath Manamendra",56,0.09
"1533",2015,"Nuwara-Eliya","Walapane","Arachchige Rathnayaka Sirisena",171,0.27
"1534",2015,"Nuwara-Eliya","Walapane","Mahinda Rajapaksha",30354,47.48
"1535",2015,"Nuwara-Eliya","Walapane","Namal Rajapaksa",161,0.25
"1536",2015,"Nuwara-Eliya","Walapane","Sundaram Mahendran",32,0.05
"1537",2015,"Nuwara-Eliya","Walapane","Jayantha Kulathunga",18,0.03
"1538",2015,"Nuwara-Eliya","Walapane","Total No of Valid Votes",63924,98.38
"1539",2015,"Nuwara-Eliya","Walapane","No of Rejected Votes",1052,1.62
"1540",2015,"Nuwara-Eliya","Walapane","Total No of Votes Polled",64976,79.05
"1541",2015,"Nuwara-Eliya","Walapane","No of Registered Electors",82193,NA
"1542",2015,"Nuwara-Eliya","Postal District Votes","Aithurus Mohamed Illias",3,0.02
"1543",2015,"Nuwara-Eliya","Postal District Votes","Ibrahim Miflar",4,0.03
"1544",2015,"Nuwara-Eliya","Postal District Votes","Prasanna Priyankara",0,0
"1545",2015,"Nuwara-Eliya","Postal District Votes","Wimal Geeganage",0,0
"1546",2015,"Nuwara-Eliya","Postal District Votes","Sirithunga Jayasuriya",3,0.02
"1547",2015,"Nuwara-Eliya","Postal District Votes","M. B. Theminimulla",1,0.01
"1548",2015,"Nuwara-Eliya","Postal District Votes","Pani Wijesiriwardane",4,0.03
"1549",2015,"Nuwara-Eliya","Postal District Votes","Duminda Nagamuwa",1,0.01
"1550",2015,"Nuwara-Eliya","Postal District Votes","Panagoda Don Prince Soloman Anura Liyanage",2,0.02
"1551",2015,"Nuwara-Eliya","Postal District Votes","Maithripala Sirisena",6699,52.37
"1552",2015,"Nuwara-Eliya","Postal District Votes","Ruwanthilaka Peduru Arachchi",2,0.02
"1553",2015,"Nuwara-Eliya","Postal District Votes","Anuruddha Polgampala",0,0
"1554",2015,"Nuwara-Eliya","Postal District Votes","Baththaramulle Seelarathana Thero",4,0.03
"1555",2015,"Nuwara-Eliya","Postal District Votes","Sarath Manamendra",3,0.02
"1556",2015,"Nuwara-Eliya","Postal District Votes","Arachchige Rathnayaka Sirisena",6,0.05
"1557",2015,"Nuwara-Eliya","Postal District Votes","Mahinda Rajapaksha",6057,47.35
"1558",2015,"Nuwara-Eliya","Postal District Votes","Namal Rajapaksa",1,0.01
