"","Year","District","Electorate","ColNames","Votes","Percentage"
"322",1988,"Mahanuwara","Teldeniya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",247,1.26
"323",1988,"Mahanuwara","Teldeniya","Total No of Valid Votes",19576,98.3
"324",1988,"Mahanuwara","Teldeniya","No of Rejected Votes",339,1.7
"325",1988,"Mahanuwara","Teldeniya","Total No of Votes Polled",19915,72
"326",1988,"Mahanuwara","Teldeniya","No of Registered Electors",27659,NA
"327",1988,"Mahanuwara","Kundasale","Mr.Ranasinghe Premadasa",15231,54.82
"328",1988,"Mahanuwara","Kundasale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12118,43.62
"329",1988,"Mahanuwara","Kundasale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",433,1.56
"330",1988,"Mahanuwara","Kundasale","Total No of Valid Votes",27782,98.56
"331",1988,"Mahanuwara","Kundasale","No of Rejected Votes",407,1.44
"332",1988,"Mahanuwara","Kundasale","Total No of Votes Polled",28189,57.72
"333",1988,"Mahanuwara","Kundasale","No of Registered Electors",48841,NA
"334",1988,"Mahanuwara","Hewaheta","Mr.Ranasinghe Premadasa",19688,57.9
"335",1988,"Mahanuwara","Hewaheta","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14015,41.22
"336",1988,"Mahanuwara","Hewaheta","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",298,0.88
"337",1988,"Mahanuwara","Hewaheta","Total No of Valid Votes",34001,98.91
"338",1988,"Mahanuwara","Hewaheta","No of Rejected Votes",373,1.09
"339",1988,"Mahanuwara","Hewaheta","Total No of Votes Polled",34374,80.19
"340",1988,"Mahanuwara","Hewaheta","No of Registered Electors",42868,NA
"341",1988,"Mahanuwara","Senkadagala","Mr.Ranasinghe Premadasa",16825,52.01
"342",1988,"Mahanuwara","Senkadagala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14690,45.41
"343",1988,"Mahanuwara","Senkadagala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",834,2.58
"344",1988,"Mahanuwara","Senkadagala","Total No of Valid Votes",32349,98.79
"345",1988,"Mahanuwara","Senkadagala","No of Rejected Votes",395,1.21
"346",1988,"Mahanuwara","Senkadagala","Total No of Votes Polled",32744,67.92
"347",1988,"Mahanuwara","Senkadagala","No of Registered Electors",48208,NA
"348",1988,"Mahanuwara","Mahanuwara","Mr.Ranasinghe Premadasa",11301,59.87
"349",1988,"Mahanuwara","Mahanuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6959,36.86
"350",1988,"Mahanuwara","Mahanuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",617,3.27
"351",1988,"Mahanuwara","Mahanuwara","Total No of Valid Votes",18877,98.45
"352",1988,"Mahanuwara","Mahanuwara","No of Rejected Votes",297,1.55
"353",1988,"Mahanuwara","Mahanuwara","Total No of Votes Polled",19174,66.21
"354",1988,"Mahanuwara","Mahanuwara","No of Registered Electors",28958,NA
"355",1988,"Mahanuwara","Yatinuwara","Mr.Ranasinghe Premadasa",14478,47.17
"356",1988,"Mahanuwara","Yatinuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15699,51.15
"357",1988,"Mahanuwara","Yatinuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",515,1.68
"358",1988,"Mahanuwara","Yatinuwara","Total No of Valid Votes",30692,98.83
"359",1988,"Mahanuwara","Yatinuwara","No of Rejected Votes",362,1.17
"360",1988,"Mahanuwara","Yatinuwara","Total No of Votes Polled",31054,59.51
"361",1988,"Mahanuwara","Yatinuwara","No of Registered Electors",52182,NA
"362",1988,"Mahanuwara","Udunuwara","Mr.Ranasinghe Premadasa",16582,60.7
"363",1988,"Mahanuwara","Udunuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",10420,38.14
"364",1988,"Mahanuwara","Udunuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",315,1.15
"365",1988,"Mahanuwara","Udunuwara","Total No of Valid Votes",27317,98.03
"366",1988,"Mahanuwara","Udunuwara","No of Rejected Votes",550,1.97
"367",1988,"Mahanuwara","Udunuwara","Total No of Votes Polled",27867,55.49
"368",1988,"Mahanuwara","Udunuwara","No of Registered Electors",50223,NA
"369",1988,"Mahanuwara","Gampola","Mr.Ranasinghe Premadasa",24800,56.12
"370",1988,"Mahanuwara","Gampola","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18976,42.94
"371",1988,"Mahanuwara","Gampola","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",418,0.95
"372",1988,"Mahanuwara","Gampola","Total No of Valid Votes",44194,98.84
"373",1988,"Mahanuwara","Gampola","No of Rejected Votes",517,1.16
"374",1988,"Mahanuwara","Gampola","Total No of Votes Polled",44711,80.67
"375",1988,"Mahanuwara","Gampola","No of Registered Electors",55425,NA
"376",1988,"Mahanuwara","Nawalapitiya","Mr.Ranasinghe Premadasa",24203,59.26
"377",1988,"Mahanuwara","Nawalapitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",16082,39.37
"378",1988,"Mahanuwara","Nawalapitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",559,1.37
"379",1988,"Mahanuwara","Nawalapitiya","Total No of Valid Votes",40844,98.74
"380",1988,"Mahanuwara","Nawalapitiya","No of Rejected Votes",521,1.26
"381",1988,"Mahanuwara","Nawalapitiya","Total No of Votes Polled",41365,76.59
"382",1988,"Mahanuwara","Nawalapitiya","No of Registered Electors",54010,NA
"383",1988,"Mahanuwara","Postal District Votes","Mr.Ranasinghe Premadasa",2391,51.91
"384",1988,"Mahanuwara","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2115,45.92
"385",1988,"Mahanuwara","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",100,2.17
"386",1988,"Mahanuwara","Postal District Votes","Total No of Valid Votes",4606,96.16
"387",1988,"Mahanuwara","Postal District Votes","No of Rejected Votes",184,3.84
"388",1988,"Mahanuwara","Postal District Votes","Total No of Votes Polled",4790,NA
"389",1988,"Mahanuwara","Final District Results","Mr.Ranasinghe Premadasa",234124,54.88
"390",1988,"Mahanuwara","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",186187,43.65
"391",1988,"Mahanuwara","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",6266,1.47
"392",1988,"Mahanuwara","Final District Results","Total No of Valid Votes",426577,98.2
"393",1988,"Mahanuwara","Final District Results","No of Rejected Votes",6167,1.43
"394",1988,"Mahanuwara","Final District Results","Total No of Votes Polled",432744,68.88
"395",1988,"Mahanuwara","Final District Results","No of Registered Electors",628240,NA
"396",1988,"Matale","Dambulla","Mr.Ranasinghe Premadasa",4276,56.2
"397",1988,"Matale","Dambulla","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3195,42
"398",1988,"Matale","Dambulla","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",137,1.8
"399",1988,"Matale","Dambulla","Total No of Valid Votes",7608,98.68
"400",1988,"Matale","Dambulla","No of Rejected Votes",102,1.32
"401",1988,"Matale","Dambulla","Total No of Votes Polled",7710,10.63
"402",1988,"Matale","Dambulla","No of Registered Electors",72515,NA
"403",1988,"Matale","Laggala","Mr.Ranasinghe Premadasa",9055,49.81
"404",1988,"Matale","Laggala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8908,49
"405",1988,"Matale","Laggala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",216,1.19
"406",1988,"Matale","Laggala","Total No of Valid Votes",18179,98.92
"407",1988,"Matale","Laggala","No of Rejected Votes",198,1.08
"408",1988,"Matale","Laggala","Total No of Votes Polled",18377,44.7
"409",1988,"Matale","Laggala","No of Registered Electors",41110,NA
"410",1988,"Matale","Matale","Mr.Ranasinghe Premadasa",12544,63.13
"411",1988,"Matale","Matale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6889,34.67
"412",1988,"Matale","Matale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",437,2.2
"413",1988,"Matale","Matale","Total No of Valid Votes",19870,97.72
"414",1988,"Matale","Matale","No of Rejected Votes",463,2.28
"415",1988,"Matale","Matale","Total No of Votes Polled",20333,41.63
"416",1988,"Matale","Matale","No of Registered Electors",48841,NA
"417",1988,"Matale","Rattota","Mr.Ranasinghe Premadasa",10599,61.27
"418",1988,"Matale","Rattota","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6380,36.88
"419",1988,"Matale","Rattota","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",320,1.85
"420",1988,"Matale","Rattota","Total No of Valid Votes",17299,98.31
"421",1988,"Matale","Rattota","No of Rejected Votes",297,1.69
"422",1988,"Matale","Rattota","Total No of Votes Polled",17596,33.53
"423",1988,"Matale","Rattota","No of Registered Electors",52472,NA
"424",1988,"Matale","Postal District Votes","Mr.Ranasinghe Premadasa",533,52.72
"425",1988,"Matale","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",453,44.81
"426",1988,"Matale","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",25,2.47
"427",1988,"Matale","Postal District Votes","Total No of Valid Votes",1011,95.29
"428",1988,"Matale","Postal District Votes","No of Rejected Votes",50,4.71
"429",1988,"Matale","Postal District Votes","Total No of Votes Polled",1061,NA
"430",1988,"Matale","Final District Results","Mr.Ranasinghe Premadasa",37007,57.85
"431",1988,"Matale","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",25825,40.37
"432",1988,"Matale","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1135,1.77
"433",1988,"Matale","Final District Results","Total No of Valid Votes",63967,98.2
"434",1988,"Matale","Final District Results","No of Rejected Votes",1110,1.71
"435",1988,"Matale","Final District Results","Total No of Votes Polled",65077,30.28
"436",1988,"Matale","Final District Results","No of Registered Electors",214938,NA
"437",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.Ranasinghe Premadasa",52653,68.25
"438",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22209,28.79
"439",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2290,2.97
"440",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Valid Votes",77152,97.76
"441",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Rejected Votes",1771,2.24
"442",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","Total No of Votes Polled",78923,77.55
"443",1988,"Nuwara-Eliya","Nuwara-Eliya-Maskeliya","No of Registered Electors",101765,NA
"444",1988,"Nuwara-Eliya","Kotmale","Mr.Ranasinghe Premadasa",17822,56.32
"445",1988,"Nuwara-Eliya","Kotmale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13549,42.02
"446",1988,"Nuwara-Eliya","Kotmale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",272,0.86
"447",1988,"Nuwara-Eliya","Kotmale","Total No of Valid Votes",31643,98.75
"448",1988,"Nuwara-Eliya","Kotmale","No of Rejected Votes",401,1.25
"449",1988,"Nuwara-Eliya","Kotmale","Total No of Votes Polled",32044,81.76
"450",1988,"Nuwara-Eliya","Kotmale","No of Registered Electors",39194,NA
"451",1988,"Nuwara-Eliya","Hanguranketha","Mr.Ranasinghe Premadasa",22748,61.27
"452",1988,"Nuwara-Eliya","Hanguranketha","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14011,37.74
"453",1988,"Nuwara-Eliya","Hanguranketha","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",370,1
"454",1988,"Nuwara-Eliya","Hanguranketha","Total No of Valid Votes",37129,98.47
"455",1988,"Nuwara-Eliya","Hanguranketha","No of Rejected Votes",576,1.53
"456",1988,"Nuwara-Eliya","Hanguranketha","Total No of Votes Polled",37705,84.55
"457",1988,"Nuwara-Eliya","Hanguranketha","No of Registered Electors",44596,NA
"458",1988,"Nuwara-Eliya","Walapane","Mr.Ranasinghe Premadasa",18099,54.81
"459",1988,"Nuwara-Eliya","Walapane","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14519,43.97
"460",1988,"Nuwara-Eliya","Walapane","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",404,1.22
"461",1988,"Nuwara-Eliya","Walapane","Total No of Valid Votes",33022,98.42
"462",1988,"Nuwara-Eliya","Walapane","No of Rejected Votes",530,1.58
"463",1988,"Nuwara-Eliya","Walapane","Total No of Votes Polled",33552,75.89
"464",1988,"Nuwara-Eliya","Walapane","No of Registered Electors",44214,NA
"465",1988,"Nuwara-Eliya","Postal District Votes","Mr.Ranasinghe Premadasa",813,55.42
"466",1988,"Nuwara-Eliya","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",619,42.19
"467",1988,"Nuwara-Eliya","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",35,2.39
"468",1988,"Nuwara-Eliya","Postal District Votes","Total No of Valid Votes",1467,97.22
"469",1988,"Nuwara-Eliya","Postal District Votes","No of Rejected Votes",42,2.78
"470",1988,"Nuwara-Eliya","Postal District Votes","Total No of Votes Polled",1509,NA
"471",1988,"Nuwara-Eliya","Final District Results","Mr.Ranasinghe Premadasa",112135,62.15
"472",1988,"Nuwara-Eliya","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",64907,35.98
"473",1988,"Nuwara-Eliya","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3371,1.87
"474",1988,"Nuwara-Eliya","Final District Results","Total No of Valid Votes",180413,98.19
"475",1988,"Nuwara-Eliya","Final District Results","No of Rejected Votes",3320,1.81
"476",1988,"Nuwara-Eliya","Final District Results","Total No of Votes Polled",183733,79.96
"477",1988,"Nuwara-Eliya","Final District Results","No of Registered Electors",229769,NA
"478",1988,"Galle","Balapitiya","Mr.Ranasinghe Premadasa",5093,57.08
"479",1988,"Galle","Balapitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3475,38.95
"480",1988,"Galle","Balapitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",354,3.97
"481",1988,"Galle","Balapitiya","Total No of Valid Votes",8922,98.22
"482",1988,"Galle","Balapitiya","No of Rejected Votes",162,1.78
"483",1988,"Galle","Balapitiya","Total No of Votes Polled",9084,22.04
"484",1988,"Galle","Balapitiya","No of Registered Electors",41220,NA
"485",1988,"Galle","Ambalangoda","Mr.Ranasinghe Premadasa",3282,47.16
"486",1988,"Galle","Ambalangoda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3444,49.48
"487",1988,"Galle","Ambalangoda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",234,3.36
"488",1988,"Galle","Ambalangoda","Total No of Valid Votes",6960,97.89
"489",1988,"Galle","Ambalangoda","No of Rejected Votes",150,2.11
"490",1988,"Galle","Ambalangoda","Total No of Votes Polled",7110,14.25
"491",1988,"Galle","Ambalangoda","No of Registered Electors",49885,NA
"492",1988,"Galle","Karandeniya","Mr.Ranasinghe Premadasa",4210,41.67
"493",1988,"Galle","Karandeniya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5703,56.45
"494",1988,"Galle","Karandeniya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",189,1.87
"495",1988,"Galle","Karandeniya","Total No of Valid Votes",10102,98.53
"496",1988,"Galle","Karandeniya","No of Rejected Votes",151,1.47
"497",1988,"Galle","Karandeniya","Total No of Votes Polled",10253,21.41
"498",1988,"Galle","Karandeniya","No of Registered Electors",47887,NA
"499",1988,"Galle","Bentara-Elpitiya","Mr.Ranasinghe Premadasa",8789,41.21
"500",1988,"Galle","Bentara-Elpitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12057,56.53
"501",1988,"Galle","Bentara-Elpitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",481,2.26
"502",1988,"Galle","Bentara-Elpitiya","Total No of Valid Votes",21327,98.62
"503",1988,"Galle","Bentara-Elpitiya","No of Rejected Votes",299,1.38
"504",1988,"Galle","Bentara-Elpitiya","Total No of Votes Polled",21626,32.97
"505",1988,"Galle","Bentara-Elpitiya","No of Registered Electors",65597,NA
"506",1988,"Galle","Hiniduma","Mr.Ranasinghe Premadasa",22029,48.77
"507",1988,"Galle","Hiniduma","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22347,49.47
"508",1988,"Galle","Hiniduma","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",794,1.76
"509",1988,"Galle","Hiniduma","Total No of Valid Votes",45170,98.38
"510",1988,"Galle","Hiniduma","No of Rejected Votes",745,1.62
"511",1988,"Galle","Hiniduma","Total No of Votes Polled",45915,70.3
"512",1988,"Galle","Hiniduma","No of Registered Electors",65310,NA
"513",1988,"Galle","Baddegama","Mr.Ranasinghe Premadasa",20368,42.11
"514",1988,"Galle","Baddegama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",27061,55.95
"515",1988,"Galle","Baddegama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",941,1.95
"516",1988,"Galle","Baddegama","Total No of Valid Votes",48370,98.39
"517",1988,"Galle","Baddegama","No of Rejected Votes",793,1.61
"518",1988,"Galle","Baddegama","Total No of Votes Polled",49163,75.23
"519",1988,"Galle","Baddegama","No of Registered Electors",65351,NA
"520",1988,"Galle","Ratgama","Mr.Ranasinghe Premadasa",11539,44.6
"521",1988,"Galle","Ratgama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",13290,51.37
"522",1988,"Galle","Ratgama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1043,4.03
"523",1988,"Galle","Ratgama","Total No of Valid Votes",25872,98.27
"524",1988,"Galle","Ratgama","No of Rejected Votes",456,1.73
"525",1988,"Galle","Ratgama","Total No of Votes Polled",26328,75.23
"526",1988,"Galle","Ratgama","No of Registered Electors",60877,NA
"527",1988,"Galle","Galle","Mr.Ranasinghe Premadasa",19227,51.23
"528",1988,"Galle","Galle","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17432,46.45
"529",1988,"Galle","Galle","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",869,2.32
"530",1988,"Galle","Galle","Total No of Valid Votes",37528,98.34
"531",1988,"Galle","Galle","No of Rejected Votes",633,1.66
"532",1988,"Galle","Galle","Total No of Votes Polled",38161,50.36
"533",1988,"Galle","Galle","No of Registered Electors",56083,NA
"534",1988,"Galle","Akmeemana","Mr.Ranasinghe Premadasa",16865,41.74
"535",1988,"Galle","Akmeemana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22877,56.62
"536",1988,"Galle","Akmeemana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",664,1.64
"537",1988,"Galle","Akmeemana","Total No of Valid Votes",40406,99.1
"538",1988,"Galle","Akmeemana","No of Rejected Votes",368,0.9
"539",1988,"Galle","Akmeemana","Total No of Votes Polled",40774,75.23
"540",1988,"Galle","Akmeemana","No of Registered Electors",57724,NA
"541",1988,"Galle","Habaraduwa","Mr.Ranasinghe Premadasa",11500,37.75
"542",1988,"Galle","Habaraduwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18329,60.16
"543",1988,"Galle","Habaraduwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",637,2.09
"544",1988,"Galle","Habaraduwa","Total No of Valid Votes",30466,98.58
"545",1988,"Galle","Habaraduwa","No of Rejected Votes",438,1.42
"546",1988,"Galle","Habaraduwa","Total No of Votes Polled",30904,50.36
"547",1988,"Galle","Habaraduwa","No of Registered Electors",61369,NA
"548",1988,"Galle","Postal District Votes","Mr.Ranasinghe Premadasa",2010,41.69
"549",1988,"Galle","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2600,53.93
"550",1988,"Galle","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",211,4.38
"551",1988,"Galle","Postal District Votes","Total No of Valid Votes",4821,94.77
"552",1988,"Galle","Postal District Votes","No of Rejected Votes",266,5.23
"553",1988,"Galle","Postal District Votes","Total No of Votes Polled",5087,NA
"554",1988,"Galle","Final District Results","Mr.Ranasinghe Premadasa",124912,44.62
"555",1988,"Galle","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",148615,53.09
"556",1988,"Galle","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",6417,2.29
"557",1988,"Galle","Final District Results","Total No of Valid Votes",279944,98.2
"558",1988,"Galle","Final District Results","No of Rejected Votes",4461,1.57
"559",1988,"Galle","Final District Results","Total No of Votes Polled",284405,49.78
"560",1988,"Galle","Final District Results","No of Registered Electors",571303,NA
"561",1988,"Matara","Deniyaya","Mr.Ranasinghe Premadasa",10157,46.89
"562",1988,"Matara","Deniyaya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",10949,50.55
"563",1988,"Matara","Deniyaya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",554,2.56
"564",1988,"Matara","Deniyaya","Total No of Valid Votes",21660,98.28
"565",1988,"Matara","Deniyaya","No of Rejected Votes",378,1.72
"566",1988,"Matara","Deniyaya","Total No of Votes Polled",22038,37.77
"567",1988,"Matara","Deniyaya","No of Registered Electors",58342,NA
"568",1988,"Matara","Hakmana","Mr.Ranasinghe Premadasa",1327,46.37
"569",1988,"Matara","Hakmana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1494,52.2
"570",1988,"Matara","Hakmana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",41,1.43
"571",1988,"Matara","Hakmana","Total No of Valid Votes",2862,98.25
"572",1988,"Matara","Hakmana","No of Rejected Votes",51,1.75
"573",1988,"Matara","Hakmana","Total No of Votes Polled",2913,4.45
"574",1988,"Matara","Hakmana","No of Registered Electors",65407,NA
"575",1988,"Matara","Akuressa","Mr.Ranasinghe Premadasa",5346,58.34
"576",1988,"Matara","Akuressa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3505,38.25
"577",1988,"Matara","Akuressa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",312,3.4
"578",1988,"Matara","Akuressa","Total No of Valid Votes",9163,97.07
"579",1988,"Matara","Akuressa","No of Rejected Votes",277,2.93
"580",1988,"Matara","Akuressa","Total No of Votes Polled",9440,14.07
"581",1988,"Matara","Akuressa","No of Registered Electors",67076,NA
"582",1988,"Matara","Kamburupitiya","Mr.Ranasinghe Premadasa",1256,27.01
"583",1988,"Matara","Kamburupitiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3228,69.42
"584",1988,"Matara","Kamburupitiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",166,3.57
"585",1988,"Matara","Kamburupitiya","Total No of Valid Votes",4650,98.12
"586",1988,"Matara","Kamburupitiya","No of Rejected Votes",89,1.88
"587",1988,"Matara","Kamburupitiya","Total No of Votes Polled",4739,7.45
"588",1988,"Matara","Kamburupitiya","No of Registered Electors",63590,NA
"589",1988,"Matara","Devinuwara","Mr.Ranasinghe Premadasa",5076,52.51
"590",1988,"Matara","Devinuwara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4403,45.55
"591",1988,"Matara","Devinuwara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",188,1.94
"592",1988,"Matara","Devinuwara","Total No of Valid Votes",9667,98.94
"593",1988,"Matara","Devinuwara","No of Rejected Votes",104,1.06
"594",1988,"Matara","Devinuwara","Total No of Votes Polled",9771,15.64
"595",1988,"Matara","Devinuwara","No of Registered Electors",62490,NA
"596",1988,"Matara","Matara","Mr.Ranasinghe Premadasa",11606,38.15
"597",1988,"Matara","Matara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",17718,58.24
"598",1988,"Matara","Matara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1098,3.61
"599",1988,"Matara","Matara","Total No of Valid Votes",30422,98.39
"600",1988,"Matara","Matara","No of Rejected Votes",497,1.61
"601",1988,"Matara","Matara","Total No of Votes Polled",30919,47.98
"602",1988,"Matara","Matara","No of Registered Electors",64438,NA
"603",1988,"Matara","Weligama","Mr.Ranasinghe Premadasa",10351,38.79
"604",1988,"Matara","Weligama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15802,59.22
"605",1988,"Matara","Weligama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",532,1.99
"606",1988,"Matara","Weligama","Total No of Valid Votes",26685,86.31
"607",1988,"Matara","Weligama","No of Rejected Votes",540,1.98
"608",1988,"Matara","Weligama","Total No of Votes Polled",27225,38.57
"609",1988,"Matara","Weligama","No of Registered Electors",70591,NA
"610",1988,"Matara","Postal District Votes","Mr.Ranasinghe Premadasa",280,44.03
"611",1988,"Matara","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",325,51.1
"612",1988,"Matara","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",31,4.87
"613",1988,"Matara","Postal District Votes","Total No of Valid Votes",636,90.47
"614",1988,"Matara","Postal District Votes","No of Rejected Votes",67,9.53
"615",1988,"Matara","Postal District Votes","Total No of Votes Polled",703,NA
"616",1988,"Matara","Final District Results","Mr.Ranasinghe Premadasa",45399,42.93
"617",1988,"Matara","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",57424,54.3
"618",1988,"Matara","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2922,2.76
"619",1988,"Matara","Final District Results","Total No of Valid Votes",105745,98.2
"620",1988,"Matara","Final District Results","No of Rejected Votes",2003,1.86
"621",1988,"Matara","Final District Results","Total No of Votes Polled",107748,23.84
"622",1988,"Matara","Final District Results","No of Registered Electors",451934,NA
"623",1988,"Hambantota","Mulkirigala","Mr.Ranasinghe Premadasa",5952,49.3
"624",1988,"Hambantota","Mulkirigala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5740,47.54
"625",1988,"Hambantota","Mulkirigala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",382,3.16
"626",1988,"Hambantota","Mulkirigala","Total No of Valid Votes",12074,94.79
"627",1988,"Hambantota","Mulkirigala","No of Rejected Votes",663,5.21
"628",1988,"Hambantota","Mulkirigala","Total No of Votes Polled",12737,19.08
"629",1988,"Hambantota","Mulkirigala","No of Registered Electors",66740,NA
"630",1988,"Hambantota","Beliatta","Mr.Ranasinghe Premadasa",6793,52.86
"631",1988,"Hambantota","Beliatta","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5733,44.61
"632",1988,"Hambantota","Beliatta","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",326,2.54
"633",1988,"Hambantota","Beliatta","Total No of Valid Votes",12852,96.32
"634",1988,"Hambantota","Beliatta","No of Rejected Votes",491,3.68
"635",1988,"Hambantota","Beliatta","Total No of Votes Polled",13343,21.26
"636",1988,"Hambantota","Beliatta","No of Registered Electors",62773,NA
"637",1988,"Hambantota","Tangalle","Mr.Ranasinghe Premadasa",8292,49.1
"638",1988,"Hambantota","Tangalle","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8026,47.53
"639",1988,"Hambantota","Tangalle","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",569,3.37
"640",1988,"Hambantota","Tangalle","Total No of Valid Votes",16887,94.37
